"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M"
"0500000US06095","Solano County, California","139992","2229","81.9","1.4","19.2","1.5","26.0","1.3","4.4","0.8","3.7","0.8","21.2","1.6","100209","2769","12.5","1.4","36.3","2.8","28.1","2.4","11.4","1.7","8.5","1.8","3.3","0.9","416471","*****","53.7","1.3","14.0","0.7","0.7","0.2","14.8","0.7","0.8","0.1","9.1","1.4","6.9","1.0","24.6","*****","40.3","0.2","31.0","(X)","31.2","(X)","21.7","(X)","80124","3267","76105","2885","16132","4208","15510","834","8919","704","5226","1084","34507","5548","89101","4690","61640","13339","69015","6120","112293","6492","84548","8149","133178","11247","118413","45834","27785","1009","32503","1557","22905","2365","26274","11859","28758","2953","29167","8594","17036","2454","12887","1876","17569","1287","36973","1793","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06097","Sonoma County, California","180703","3148","78.4","1.3","27.3","1.6","30.1","1.2","4.2","0.8","2.7","0.7","19.7","1.0","113167","4064","14.4","1.3","32.7","2.2","31.6","2.2","9.4","1.4","9.2","1.4","2.7","0.7","488116","*****","80.8","1.3","1.5","0.2","1.3","0.4","4.2","0.4","0.4","0.1","8.0","1.2","3.8","0.4","25.4","*****","65.6","0.1","25.3","(X)","25.3","(X)","20.0","(X)","79708","3030","79243","3865","17458","2019","17061","525","10942","1868","4090","900","26485","2050","91713","3865","55103","5375","72330","5486","120452","8893","80271","8392","130108","10687","93662","13253","30868","1017","33323","1159","26177","6081","12511","3743","27932","4879","20205","16834","17638","3398","19057","3454","16268","1429","37404","1311","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06099","Stanislaus County, California","167860","2094","77.5","1.5","13.1","1.2","27.3","1.4","6.7","0.9","5.9","0.9","16.1","1.4","123599","2960","16.1","1.7","38.9","2.5","23.9","2.2","9.5","1.5","8.1","1.3","3.4","1.0","518522","*****","77.5","1.3","3.0","0.4","1.2","0.4","5.4","0.4","0.7","0.1","7.7","1.2","4.5","0.8","42.6","*****","45.8","0.1","32.9","(X)","32.2","(X)","23.0","(X)","59266","2235","60461","2704","11968","2164","15492","621","9677","613","5522","658","21129","2050","64882","2789","31517","3121","51158","2943","98392","6529","58581","6108","94820","7937","90755","16937","19738","664","21025","757","14820","2688","15044","3275","22873","4035","16502","7210","12556","1526","11069","1857","12318","627","26845","1111","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06101","Sutter County, California","31673","919","77.2","3.0","18.4","3.1","29.9","3.1","7.5","2.2","5.3","1.8","20.6","3.1","24311","1367","18.8","3.4","33.1","5.2","27.1","5.0","9.3","3.4","8.6","3.2","3.1","1.8","94919","*****","66.4","3.3","2.4","0.8","1.4","0.8","13.8","1.5","0.3","0.1","9.4","2.9","6.2","2.2","29.4","*****","49.6","0.1","29.2","(X)","28.4","(X)","21.4","(X)","64434","5434","62922","6155","14398","4416","16239","1347","10330","2192","5176","1228","21758","4046","68489","6593","41739","8859","55489","11889","96673","12502","60177","9334","82262","14075","109515","66347","21800","1730","25289","2283","19739","8839","13830","4274","18934","5160","7166","9547","9277","1694","13167","4985","9833","1125","30240","2785","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06107","Tulare County, California","131890","1864","81.0","1.6","10.1","1.2","26.3","1.4","7.6","1.1","9.3","1.5","13.9","1.1","102861","2847","13.9","1.6","37.4","2.5","25.4","2.1","11.2","1.6","8.6","1.6","3.7","1.0","449253","*****","80.2","1.6","2.0","0.4","1.5","0.4","3.7","0.3","0.0","0.1","8.8","1.3","3.7","0.8","61.3","*****","31.9","0.1","32.9","(X)","32.3","(X)","22.5","(X)","56341","2223","54378","2614","16926","5459","15354","639","9154","933","4454","562","25002","2987","58903","2538","38881","6518","44320","3212","81944","5417","53267","6081","90724","10799","66685","10049","17003","619","18237","704","12997","3487","9451","2286","16665","3990","N","N","11480","1588","9160","1847","11150","542","28579","1579","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06111","Ventura County, California","265492","2489","82.0","1.0","26.9","1.2","27.0","0.8","4.8","0.7","3.1","0.5","19.4","0.9","193181","3597","11.1","0.9","30.3","1.6","31.7","1.6","9.9","1.1","12.1","1.2","4.9","0.9","831771","*****","76.0","1.2","2.0","0.2","0.7","0.2","7.0","0.3","0.2","0.1","9.8","1.3","4.3","0.6","40.9","*****","47.9","0.1","27.5","(X)","27.6","(X)","20.4","(X)","93783","2254","92199","2356","20332","3201","17410","519","8884","761","5580","801","26254","1906","103630","2777","54443","4946","87398","4209","130814","4700","97689","14291","127326","10119","93903","8395","31084","745","33232","974","26782","4925","28093","13132","38976","3967","26575","12618","15698","1568","18011","2575","16132","768","43025","1359","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06113","Yolo County, California","70101","1692","81.3","2.3","21.4","2.3","22.7","1.8","7.9","1.7","4.0","1.3","15.9","1.7","43535","2275","12.5","2.5","35.0","3.8","36.3","3.9","6.9","2.0","5.7","2.3","3.6","1.9","202054","*****","65.7","2.1","3.0","0.5","1.8","1.0","12.9","0.9","0.7","0.2","9.8","1.9","6.1","1.4","30.5","*****","48.4","0.5","20.6","(X)","19.5","(X)","15.1","(X)","74382","5232","72263","5304","16657","8021","15118","977","7595","871","6051","1372","31689","3712","92953","7404","47092","8092","70703","15070","122704","11969","94883","23980","151261","22541","72380","20561","27252","1645","31469","2274","30868","12095","14173","6224","19444","3517","N","N","18085","2726","17239","6639","15362","1422","37650","2880","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06115","Yuba County, California","23745","1264","74.3","3.9","16.6","3.3","28.7","3.8","9.4","2.5","6.9","2.4","17.5","4.0","17475","1321","17.6","3.9","39.1","6.8","28.9","6.2","7.5","3.2","5.0","2.4","1.9","1.4","72578","*****","69.2","3.2","3.7","0.5","1.6","0.8","6.8","1.0","0.2","0.2","11.6","3.4","6.8","2.4","25.9","*****","56.6","1.8","16.4","(X)","16.9","(X)","12.8","(X)","52706","4571","51328","4885","12191","11081","15916","1385","11280","2078","7766","3226","21412","4329","56943","5288","33782","8552","51631","6633","72604","10902","58782","6916","76921","19627","81845","13072","18195","1523","19706","1868","16983","10804","16184","5472","19524","8353","N","N","13640","2563","10175","4358","11353","1486","21920","2216","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US08001","Adams County, Colorado","151973","2393","84.4","1.3","15.2","1.7","20.1","1.0","4.6","0.9","2.7","0.7","13.0","1.2","106186","3401","9.8","1.3","34.1","2.6","34.2","2.4","10.9","1.6","7.9","1.5","3.1","0.9","451443","*****","81.3","1.4","3.2","0.2","1.0","0.3","4.1","0.4","0.0","0.1","6.5","1.3","3.9","0.7","38.2","*****","52.9","0.1","26.2","(X)","25.7","(X)","19.9","(X)","63849","2050","64271","2100","9317","2557","16194","595","10085","1512","4218","1406","19499","1620","72252","2403","33262","6104","53602","3961","95498","4811","65737","6351","106424","7699","79625","14007","22562","613","24123","784","20241","5457","21395","6070","16132","2976","N","N","14046","2439","13126","2388","14332","734","29272","1010","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US08005","Arapahoe County, Colorado","224082","2615","85.5","1.0","21.8","1.3","20.1","0.9","3.3","0.7","1.5","0.4","15.0","1.2","146656","4110","10.0","1.0","32.2","2.1","36.7","2.0","10.5","1.4","7.7","1.1","2.9","1.0","584948","*****","75.4","0.9","10.1","0.3","0.7","0.3","4.8","0.3","0.2","0.1","4.3","0.8","4.4","0.7","18.7","*****","63.1","0.1","22.3","(X)","21.2","(X)","17.6","(X)","80416","3731","78846","3876","17428","3360","17046","583","9216","824","4083","892","25600","1923","95637","5386","47398","4794","75150","8651","120061","11515","83045","9818","139425","13335","110718","34127","31911","1421","35188","1649","24470","5292","14570","3899","29328","4430","12294","11280","14775","3050","16333","3003","16015","1298","38755","1858","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US08013","Boulder County, Colorado","118559","1791","85.0","1.3","34.7","1.8","18.8","1.1","2.6","0.8","1.4","0.6","13.8","1.3","71937","2461","10.4","1.2","30.6","2.9","42.3","2.5","7.9","1.7","7.4","1.5","1.5","0.8","299378","*****","89.2","0.9","0.9","0.3","0.4","0.2","3.9","0.4","0.0","0.1","2.4","0.9","3.1","0.5","13.7","*****","78.8","0.1","19.8","(X)","18.1","(X)","13.7","(X)","91099","4037","87857","4330","17775","3346","17741","986","11549","3103","3590","1416","30606","3412","114542","5897","68805","10582","96804","11224","137720","8984","87852","14029","149370","16951","108005","64836","36468","1635","37978","1800","34828","18908","18328","12349","30594","6150","N","N","21007","9625","15165","3676","19391","3824","40347","1914","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US08031","Denver County, Colorado","266624","2404","81.7","1.0","20.0","1.0","20.0","0.9","4.2","0.7","2.9","0.6","11.2","0.9","125763","3681","13.0","1.6","31.9","2.4","38.1","2.0","9.8","1.3","5.6","1.2","1.6","0.6","619968","*****","71.8","1.4","9.6","0.4","1.3","0.3","3.7","0.2","0.1","0.1","9.8","1.3","3.5","0.7","31.8","*****","52.5","0.1","24.3","(X)","25.5","(X)","19.5","(X)","71488","2436","72814","2767","21579","5233","15023","564","7823","548","4799","925","23303","1703","89819","3727","41569","8660","77970","9573","119391","6371","71414","10125","106986","10740","65560","10195","31869","1093","37703","1641","20251","2321","18392","5780","22206","3557","37553","22524","12402","1315","14253","3242","14424","915","45768","1984","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US08035","Douglas County, Colorado","104243","1513","90.5","1.3","29.7","2.0","15.8","0.9","1.2","0.5","0.9","0.5","12.0","1.2","77538","2578","8.2","1.3","26.9","3.0","47.7","3.5","7.5","1.8","8.6","2.0","1.2","0.5","292167","*****","91.3","0.5","1.1","0.3","0.4","0.2","3.7","0.5","0.0","0.1","0.6","0.4","2.8","0.6","7.8","*****","84.8","0.1","19.1","(X)","19.1","(X)","14.0","(X)","113878","4154","110900","3953","14912","4888","19426","911","13066","4411","3576","1110","29612","3957","125164","5610","59210","8198","109932","10905","137591","8032","106331","20834","182077","41106","130306","26302","41645","1535","42398","1651","52521","11181","36578","12079","42432","7438","N","N","42390","18726","11841","5310","23648","3395","44033","1774","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US08041","El Paso County, Colorado","237729","2585","81.6","0.9","23.3","1.4","22.1","0.9","3.6","0.7","2.5","0.5","21.3","1.2","161630","3826","13.1","1.0","33.6","2.0","38.4","1.9","7.6","1.2","6.1","0.9","1.3","0.4","636963","*****","81.9","0.9","6.0","0.4","0.6","0.2","2.8","0.3","0.4","0.1","3.6","0.8","4.8","0.6","15.4","*****","71.6","0.1","22.3","(X)","21.5","(X)","16.7","(X)","73320","2884","70087","3133","17499","4952","15539","597","8236","859","3585","935","28898","1508","85430","3238","46688","5645","71298","5311","108054","6135","66356","7590","123913","15492","103080","14893","28404","1073","30571","1270","23251","3459","14413","4248","25877","3397","14192","4254","11549","2727","14927","2197","16547","1295","32284","1440","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US08059","Jefferson County, Colorado","217829","2194","81.9","0.9","26.6","1.1","24.7","0.8","2.9","0.5","1.6","0.5","16.8","0.9","141706","3503","11.7","1.1","31.0","2.0","35.9","1.8","9.5","1.3","10.4","1.3","1.6","0.5","539884","*****","91.5","0.5","1.0","0.2","0.6","0.3","2.4","0.3","0.0","0.1","1.4","0.4","3.0","0.5","14.6","*****","79.5","0.1","23.0","(X)","24.1","(X)","18.0","(X)","82273","2060","82042","2026","15817","2986","16945","479","9301","1082","4512","1511","28369","1896","97471","2900","55258","5444","77003","5793","120631","4094","84541","10419","136291","8392","105941","18087","33844","837","35070","904","20997","7084","15074","9207","25350","4217","N","N","25453","4880","15873","3889","19158","1348","37440","947","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US08069","Larimer County, Colorado","121911","2321","82.6","1.5","27.7","2.0","22.9","1.3","2.6","0.8","2.1","0.7","15.3","1.5","76987","2866","12.7","1.7","31.2","2.8","42.2","2.9","6.7","1.6","6.0","1.5","1.2","0.9","305525","*****","90.6","1.0","0.8","0.3","0.8","0.4","2.3","0.3","0.0","0.1","3.0","1.0","2.6","0.6","10.8","*****","83.9","0.2","23.4","(X)","25.3","(X)","19.7","(X)","68766","2526","65788","2891","14700","3919","17228","850","9686","1610","4035","1069","30091","4652","84099","3822","54818","8478","66742","7418","104424","5586","63276","7705","118469","14082","74393","26498","28232","970","29660","1056","13737","3937","11993","9314","19853","5687","N","N","14758","4332","10641","2304","14873","1849","30629","1116","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US08077","Mesa County, Colorado","59770","1247","78.0","2.3","19.8","2.3","31.6","2.1","4.8","1.3","1.5","0.7","18.5","2.2","39374","2175","12.5","2.2","30.4","4.4","40.7","4.1","9.0","2.5","4.9","1.7","2.5","2.2","147083","*****","89.6","1.9","0.7","0.2","1.0","0.5","0.7","0.3","0.0","0.1","4.6","1.6","3.4","0.9","13.6","*****","82.5","0.3","33.7","(X)","32.3","(X)","27.9","(X)","62655","3347","60814","3757","18662","8734","17008","1063","8303","1362","2669","772","22498","2819","74690","4487","42901","7032","54760","7068","94361","7811","58335","13106","115863","18125","133540","50640","25314","1185","26365","1323","12643","8438","24043","14775","24157","8904","N","N","18693","6213","9419","3058","17718","2859","26976","1443","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US08101","Pueblo County, Colorado","62181","1640","72.0","2.0","14.5","1.9","33.2","2.0","7.3","1.3","5.9","1.4","22.5","1.8","38926","2255","17.8","2.2","33.2","3.5","31.2","3.9","9.4","2.2","6.8","2.4","1.6","1.1","160545","*****","81.4","2.5","2.1","0.4","3.1","1.2","0.7","0.2","0.1","0.1","8.6","2.2","4.0","1.0","41.6","*****","53.7","0.2","26.2","(X)","27.5","(X)","19.6","(X)","55280","2775","57072","3461","9700","2723","15866","973","7981","901","3467","673","21053","2138","65500","3466","36442","4478","53008","6473","84109","6489","64789","20931","114538","18647","80099","4917","22232","1049","23778","1424","16713","5857","15905","5134","17178","10491","N","N","16097","2691","12760","5445","15752","1256","27696","1724","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US08123","Weld County, Colorado","90453","1826","80.6","2.1","20.7","2.3","23.6","1.8","2.9","0.8","1.5","0.7","16.2","2.2","62317","2822","12.8","2.1","32.0","3.6","39.7","3.3","7.2","1.8","6.9","1.7","1.4","0.7","258638","*****","91.1","1.3","1.1","0.2","0.9","0.6","1.5","0.2","0.1","0.1","3.3","1.1","2.1","0.4","28.5","*****","67.2","0.1","28.8","(X)","27.6","(X)","22.0","(X)","66175","3879","68684","4209","8647","2101","15185","894","8825","1744","1608","748","22701","2804","76365","5183","33192","4894","55250","7197","97371","9066","83171","28321","121150","14916","103885","21960","24125","1316","24613","1436","9461","4595","16956","8835","28169","11466","N","N","20782","6947","16621","7427","14183","1707","28659","1872","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US09001","Fairfield County, Connecticut","331530","3164","81.2","0.8","31.8","1.2","27.5","0.7","3.1","0.5","3.2","0.4","14.7","0.7","221122","4434","11.4","0.9","32.5","1.4","33.3","1.6","9.6","1.0","10.3","1.0","3.0","0.5","925899","*****","74.6","0.7","11.0","0.3","0.2","0.1","4.9","0.2","0.0","0.1","7.4","0.7","1.9","0.3","17.4","*****","65.7","0.2","30.8","(X)","31.2","(X)","23.9","(X)","123679","3039","125749","3001","30800","3614","18673","461","9167","956","5021","915","29960","3525","151380","3701","64026","7324","155097","9926","182156","8100","120037","12822","172443","12530","127551","23982","45661","1096","52796","1458","22331","2217","12991","7977","45695","6966","N","N","17103","2354","15392","3110","19608","1365","56752","1595","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US09003","Hartford County, Connecticut","347164","3242","78.1","0.9","25.4","1.0","28.9","0.7","5.3","0.6","4.4","0.5","18.2","0.8","224093","4693","12.9","0.9","31.7","1.6","32.7","1.4","10.2","0.9","9.7","0.9","2.8","0.5","894705","*****","73.1","0.6","13.2","0.3","0.2","0.1","4.5","0.1","0.1","0.1","6.2","0.6","2.7","0.4","15.7","*****","65.6","0.1","27.3","(X)","29.1","(X)","22.7","(X)","81881","1766","85045","2225","15476","2034","17140","394","9214","589","3983","660","23201","1387","98996","2847","49401","5254","72052","3895","134460","7087","88406","8142","145575","9221","94448","16142","32721","708","37030","859","20043","1241","23689","11737","36651","5833","N","N","14486","1872","14341","2824","14877","1082","39424","945","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US09005","Litchfield County, Connecticut","75386","2060","78.8","1.9","29.5","2.3","32.0","1.7","2.8","0.7","2.0","0.6","18.6","1.9","50699","2289","12.9","2.0","26.0","2.8","40.7","3.2","8.0","1.9","10.9","2.2","1.5","0.8","188789","*****","94.6","0.7","0.9","0.4","0.2","0.2","1.4","0.3","0.0","0.1","0.7","0.6","2.0","0.6","4.8","*****","90.7","0.2","36.0","(X)","35.0","(X)","29.9","(X)","94185","7811","95257","8206","24470","7068","17896","779","9513","1882","5198","2494","22577","2672","112374","10910","54939","9645","90508","13469","138948","23920","89343","12849","143164","13654","166566","85979","38347","3164","39251","3281","26979","15062","N","N","32610","11800","N","N","N","N","12570","6954","20426","4251","40031","3393","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US09007","Middlesex County, Connecticut","64073","1684","80.3","1.8","30.6","2.7","29.4","2.0","4.2","1.2","1.1","0.7","22.7","1.8","44999","2173","13.0","2.0","26.9","3.5","39.8","3.8","7.4","2.1","10.8","2.7","2.1","1.2","166043","*****","89.1","1.0","4.7","0.5","0.0","0.1","2.2","0.4","0.0","0.1","0.9","0.6","3.0","1.1","5.0","*****","85.8","0.3","22.5","(X)","23.0","(X)","19.1","(X)","98691","6034","99552","6974","16611","4622","18059","919","10532","1634","7487","4453","25269","2457","114401","8171","60885","11854","87204","15837","144812","11907","102942","26815","149839","11211","76844","23078","38676","2393","40911","2716","22794","4407","N","N","25531","10028","N","N","15911","11049","14364","9671","16205","5466","41744","2678","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US09009","New Haven County, Connecticut","326523","4061","77.9","1.1","23.5","1.0","30.1","0.9","5.4","0.6","3.2","0.6","16.8","0.7","215045","4710","12.9","0.9","33.9","1.6","29.8","1.6","10.0","1.1","10.8","0.9","2.6","0.6","861113","*****","75.0","0.8","12.4","0.4","0.2","0.1","3.6","0.2","0.0","0.1","6.5","0.8","2.2","0.3","15.4","*****","67.0","0.1","30.4","(X)","32.0","(X)","23.9","(X)","77675","1964","80949","2267","12450","2017","17070","446","9171","537","4608","598","24188","2048","90753","2441","39116","3761","65248","3419","125881","5510","81146","8710","141463","6104","104020","9669","30606","735","34232","910","20341","1400","35676","34806","31880","3793","N","N","12386","1598","16060","3808","15020","1067","36244","959","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US09011","New London County, Connecticut","108239","2067","77.9","1.6","27.0","1.6","29.9","1.3","4.2","0.8","2.3","0.8","23.2","1.6","70374","3076","14.5","1.5","30.3","2.3","36.4","2.5","7.4","1.5","9.8","1.5","1.5","0.6","273502","*****","82.5","0.8","5.3","0.5","0.5","0.3","4.0","0.4","0.1","0.1","3.1","0.7","4.4","0.7","8.8","*****","78.0","0.1","24.2","(X)","26.0","(X)","18.4","(X)","78989","3093","78758","3324","12866","2192","17445","737","9452","1395","5421","1434","27127","2763","94678","3920","53551","6771","73451","6090","116747","5871","88808","16666","134736","11332","154425","60648","32154","1182","34464","1272","19463","3316","23334","16444","24156","5229","N","N","18853","6610","22029","6367","17485","3260","35431","1266","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US09013","Tolland County, Connecticut","53696","1552","80.8","2.3","27.3","3.1","25.7","1.8","2.8","1.3","1.6","0.9","21.8","2.5","36668","1716","12.2","2.4","32.7","4.1","36.0","4.0","4.8","1.8","12.3","2.8","2.0","1.4","152507","*****","89.6","0.9","4.0","0.7","0.0","0.1","3.6","0.3","0.0","0.1","1.2","0.7","1.6","0.6","4.6","*****","86.9","0.1","22.1","(X)","23.0","(X)","22.1","(X)","88712","4923","88941","4424","11529","8992","20213","1017","15137","3783","3692","1488","28398","4127","103191","5217","53719","7561","79499","7856","127276","9093","87007","16095","148407","15345","121542","38944","32642","1772","34100","1795","25110","9876","N","N","15815","9787","N","N","N","N","23859","13476","20457","7005","34333","1854","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US09015","Windham County, Connecticut","45032","1432","80.3","2.5","21.1","2.5","29.2","2.2","5.3","1.6","3.6","1.7","20.3","2.4","30101","1908","12.3","3.0","34.1","4.5","31.6","4.4","9.3","2.9","11.7","2.6","0.9","0.6","118151","*****","91.4","1.3","2.3","0.4","0.1","0.1","1.2","0.4","0.0","0.1","1.7","0.9","3.4","1.2","9.9","*****","84.9","0.2","29.8","(X)","27.2","(X)","22.7","(X)","70101","3784","68517","3975","14040","5710","16983","932","8263","1622","6364","2948","18759","2017","80652","5326","37294","11262","57859","6420","103058","8632","69495","10512","140063","17299","89485","25551","28084","1704","29077","1751","21069","6589","N","N","21013","12693","N","N","15990","10588","14975","8000","18101","6122","29695","1663","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US10001","Kent County, Delaware","56799","1687","78.1","2.2","17.1","2.3","33.2","2.4","5.6","1.5","4.7","1.5","23.3","2.1","40101","1881","14.0","2.0","34.8","3.4","29.0","2.8","12.1","3.0","8.4","2.7","1.7","1.2","164834","*****","67.7","1.0","23.7","1.3","0.5","0.2","2.2","0.4","0.0","0.1","1.3","0.8","4.5","1.4","6.0","*****","64.9","0.1","34.0","(X)","33.7","(X)","25.6","(X)","60147","2890","58157","3379","7832","2674","17007","976","8687","706","2445","581","21879","1810","67527","3357","43960","5532","49225","5075","88193","5997","73830","8572","95576","12180","99791","27484","22319","922","24728","1226","18772","2044","14919","8833","12121","3635","N","N","22275","15763","10827","4463","11538","3961","25489","1193","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US10003","New Castle County, Delaware","202188","1757","81.2","0.9","21.9","1.2","27.1","1.1","5.1","0.8","2.2","0.6","19.6","1.0","136985","3162","12.3","1.1","33.6","2.0","31.1","1.8","10.6","1.3","9.6","1.4","2.8","0.8","541971","*****","66.9","0.5","23.7","0.4","0.2","0.1","4.4","0.1","0.0","0.1","2.3","0.6","2.4","0.4","9.0","*****","61.3","0.1","28.9","(X)","28.3","(X)","21.2","(X)","83602","2730","84744","3094","15450","2973","18239","549","11433","1268","3946","840","23293","1564","96298","3842","45471","5407","70944","6465","131897","8811","81698","6880","148551","12221","103398","8103","31767","1025","36675","1485","20985","1337","27720","12782","37375","4163","N","N","13543","2808","9326","2862","20449","4299","37801","1354","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US10005","Sussex County, Delaware","74205","3092","71.2","1.7","25.5","1.8","43.2","2.2","4.4","1.4","2.3","0.7","33.9","2.5","50015","2762","22.2","2.1","31.9","2.7","24.8","2.7","10.8","2.4","8.8","2.0","1.6","0.6","200330","*****","81.1","1.5","13.1","0.4","0.5","0.4","1.1","0.2","0.0","0.1","2.5","1.5","1.7","0.6","8.9","*****","75.3","0.1","37.9","(X)","40.5","(X)","32.6","(X)","69217","3092","66018","4243","15150","3942","18183","733","9460","1728","3497","1614","25448","2400","77760","3843","55421","5020","62602","7923","102955","10351","70657","13999","122741","19800","101471","16662","27567","1146","29522","1289","19350","2459","20753","10456","43471","31776","N","N","14407","3893","9118","4195","14670","2054","30657","1332","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US11001","District of Columbia, District of Columbia","268670","3200","80.4","1.1","23.0","1.2","18.7","0.8","6.1","0.7","3.7","0.5","15.0","0.8","114045","3666","15.1","1.7","35.5","2.1","29.3","2.1","13.4","1.5","3.5","0.7","3.3","0.9","617996","*****","39.9","0.6","50.1","0.4","0.3","0.1","3.6","0.2","0.0","0.1","4.0","0.6","2.1","0.3","9.5","*****","35.2","0.1","33.8","(X)","37.6","(X)","29.7","(X)","98177","3254","102282","3392","25507","4588","13831","555","8062","502","3719","456","38800","6070","123998","6694","48905","11944","93285","15414","206570","13767","95905","12510","198687","30863","101588","14066","44578","1428","72162","3380","24792","1169","28014","11636","48445","7678","N","N","20367","3450","34202","4663","34931","9333","75263","3125","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US12001","Alachua County, Florida","96472","2749","77.8","1.8","16.9","1.8","23.1","1.6","3.6","0.9","2.3","0.9","14.9","1.7","50291","3059","17.7","2.6","32.6","3.8","36.2","3.8","7.9","2.3","4.2","1.6","1.5","0.8","249365","*****","70.1","0.8","20.6","0.5","0.4","0.2","5.2","0.4","0.1","0.1","1.2","0.6","2.4","0.6","8.9","*****","63.2","0.2","32.0","(X)","28.2","(X)","25.6","(X)","58428","2675","58767","3447","15449","5829","17194","986","7784","1274","3081","1609","26051","3267","78186","5110","41491","6534","63071","7568","105281","8891","68276","12736","133661","19270","83699","18276","23580","1078","27182","1452","14153","2282","10753","8072","22544","6550","N","N","14061","6208","9162","4254","14711","2412","28480","1500","(X)","(X)","(X)","(X)","(X)","(X)"
