"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M"
"0500000US17099","LaSalle County, Illinois","44951","1162","75.3","2.1","25.4","2.6","36.3","1.8","5.5","1.5","1.8","1","23.7","2.7","29414","1305","15.4","2.6","31.7","3.7","32.7","3.5","7.2","1.7","9.4","2.1","3.7","1.9","111333","*****","93.3","0.7","2.6","0.5","0.1","0.1","0.8","0.3","0","0.1","1.5","0.7","1.8","0.7","9.2","*****","86","0.1","38.4","(X)","38.7","(X)","30.5","(X)","65296","4532","62685","3750","14189","7520","18564","1197","11019","1455","2145","525","25294","4429","74609","4047","47825","6601","59042","5182","84870","6463","98275","22854","115102","14488","79792","16754","26863","1786","27775","1866","9366","6421","N","N","30448","28969","N","N","20890","13142","8606","4628","14681","2857","28939","1998","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US17111","McHenry County, Illinois","111124","1567","85","1.4","23.7","1.7","25","1.2","3.1","0.8","1.1","0.4","16.5","1.3","81491","2534","10.2","1.4","26.5","2.6","37.5","2.3","10.7","1.7","11.5","1.4","3.5","1.2","307343","*****","91.8","0.7","1.6","0.2","0","0.1","3","0.3","0.1","0.1","2.1","0.7","1.4","0.4","12.6","*****","81.7","0.1","31.7","(X)","32.7","(X)","24.6","(X)","95756","4095","95575","4075","14371","3419","20784","891","11581","1799","3732","1284","27625","2714","105222","3669","57084","6552","81432","7270","130557","5829","94773","9942","132159","6334","97553","19304","35163","1514","35867","1469","21981","5167","N","N","39326","14734","N","N","17683","6674","22412","9996","19601","5144","37785","1398","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US17113","McLean County, Illinois","66340","1333","82.4","1.6","22.9","1.9","23.2","1.5","3","1.3","2.6","1.2","16.2","1.5","41662","1712","12.6","1.8","27.2","3.3","44.3","3.1","6.1","1.6","8.5","1.7","1.3","0.7","173166","*****","83.2","0.6","8.4","0.6","0.2","0.1","4.8","0.5","0","0.1","0.9","0.4","2.5","0.8","4.8","*****","80","0.1","32.4","(X)","30.2","(X)","24.8","(X)","87123","4666","85842","5125","24269","12487","18944","1237","7684","1381","2961","881","30971","4057","109229","7182","65875","8530","85637","17648","129540","9334","87165","24688","161097","35241","95578","30363","33853","1674","35430","1955","17743","4770","11995","9043","49104","13180","N","N","N","N","9427","3081","18090","7865","36148","2039","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US17115","Macon County, Illinois","44429","1372","70.7","2.4","22.4","2.3","33.5","2","6.5","2","3.2","1","22.8","1.9","27118","1625","20.1","2.8","30","3.8","30.8","4","10.5","3.1","7","1.8","1.4","1","107303","*****","77.2","0.3","14.6","1.4","0.1","0.2","0.9","0.4","0","0.1","1.4","0.5","5.7","1.4","2.2","*****","76.8","0.2","41.2","(X)","42.6","(X)","36.5","(X)","66687","4267","72424","5709","12756","3810","18321","1097","8865","1274","2784","1393","20760","3084","79311","5755","39733","4635","63049","9259","112457","11164","66100","31192","124904","18282","135726","77940","28185","1777","32518","2320","14801","2672","N","N","23771","11671","N","N","15059","7427","7726","2658","14899","5242","32564","2335","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US17119","Madison County, Illinois","106573","2769","74.3","1.7","21.9","1.7","33.8","1.6","3.7","0.9","1.2","0.4","24.8","1.5","68914","2896","16.7","1.8","33.1","2.6","30","2.3","10.3","1.6","8.4","1.4","1.6","0.6","266209","*****","87.9","0.3","8.7","0.4","0.3","0.1","0.9","0.2","0","0.1","0.2","0.2","2.1","0.6","3.1","*****","85.5","0.1","32.2","(X)","32.4","(X)","26.3","(X)","69872","3073","71683","3476","14061","2729","18211","676","10096","1155","2826","1037","22636","1983","84647","4080","46212","4559","73799","8624","107275","8129","74351","10794","130795","10302","112425","23264","29139","1325","30871","1512","16549","3011","32013","6346","22343","8004","N","N","N","N","12448","4453","16575","3340","31223","1533","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US17143","Peoria County, Illinois","75317","1454","76.2","1.6","24.2","2","31.8","1.9","5.5","1.2","4.2","1.2","22.2","1.7","45847","1965","14.7","2.2","39.4","4.2","26.7","3.1","9.2","2.2","8.9","2","1.1","0.8","186221","*****","72.6","0.5","17.6","1.4","0.2","0.1","3.8","0.4","0","0.1","2.1","0.8","3.7","1.3","4.6","*****","70.6","0.2","42.1","(X)","42.4","(X)","34","(X)","74761","5103","76794","6516","13060","3454","17415","816","7332","1118","2958","917","25719","5022","91194","7569","60743","14449","72933","12444","119361","8943","95689","50706","134663","20320","80263","19004","30807","1921","34162","1967","19936","6564","20513","15589","36873","9575","N","N","22226","11033","16021","10567","18001","6101","34574","2029","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US17161","Rock Island County, Illinois","60000","1483","73.1","2","23.2","2.5","32.9","1.8","4.6","1.1","3","1.1","28.2","2","36238","1877","16.5","2.1","34.9","3.6","30.6","3.7","7.4","1.8","7.6","1.9","3","1.2","146133","*****","82.1","1.2","9.2","0.9","0.2","0.2","2.4","0.2","0","0.1","2.6","1.1","3.5","1.1","12.7","*****","72.8","0.1","38","(X)","39.7","(X)","30.3","(X)","63275","3528","62750","4047","11003","2362","18392","1174","9729","2136","4416","1723","24835","2576","75380","4792","47022","7909","58292","6011","99625","9429","59310","7015","124609","26309","96525","12083","26751","1351","28747","1476","17790","4689","N","N","28865","10186","N","N","16174","6687","8809","4457","16509","1933","30228","1575","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US17163","St. Clair County, Illinois","101743","1957","75.1","1.8","18.8","1.9","30.5","1.5","5.6","1","3","0.9","25","1.6","63641","2613","15.9","2.1","36.4","2.8","30.9","2.9","6.4","1.3","7.3","1.3","3.1","1.2","264052","*****","64.9","0.4","29.9","0.9","0.2","0.2","1.4","0.2","0","0.1","0.9","0.4","2.7","1","3.9","*****","62.2","0.1","39.5","(X)","42.5","(X)","33","(X)","68505","2967","69481","3142","12111","4338","17088","922","8565","956","2641","718","26952","4906","85178","4341","50680","11198","68101","7765","112261","6565","71939","9150","132918","13373","107740","20962","27566","1109","32945","1554","17475","1681","N","N","23969","5153","N","N","22928","8318","13384","4253","20763","4482","33448","1592","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US17167","Sangamon County, Illinois","83023","1404","75.5","1.8","21.6","1.7","31","1.5","5.2","1.1","1.8","0.6","24.5","1.8","50235","2212","16","2.4","33.4","3.2","35.5","2.8","6.9","1.6","6.6","1.5","1.6","0.6","198712","*****","82.1","0.4","12.1","0.8","0.1","0.1","2.1","0.2","0","0.1","0.7","0.4","2.9","0.7","2.3","*****","80.7","0.3","37.2","(X)","36.3","(X)","30.5","(X)","76818","4324","76496","4634","18108","10207","16567","665","9588","899","3528","1343","32395","2677","94438","6836","64242","10073","63320","7347","131486","13757","78680","11829","126416","14375","158795","129402","32523","1797","35342","2132","20687","3168","N","N","32532","11003","N","N","16710","5798","6258","2153","19690","5136","35560","2142","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US17179","Tazewell County, Illinois","53902","1286","75.2","2.1","30.3","2.5","32.7","1.7","4.8","1.4","2.2","0.8","26.5","2.1","35480","1694","16.4","1.9","30.4","3.3","34.2","3.2","7.4","1.8","9.2","2","2.4","1","134800","*****","95.8","0.4","1.3","0.3","0","0.1","1.1","0.2","0","0.1","0.4","0.3","1.3","0.3","2.3","*****","93.9","0.3","33.8","(X)","33.3","(X)","27.1","(X)","74972","4596","74986","5673","11331","2834","19475","913","7776","1004","2132","532","27457","3634","91383","6957","59513","10027","80945","12654","112827","14076","65074","10495","123714","11092","92616","20037","30546","2071","30929","1834","N","N","N","N","22083","7501","N","N","21496","6065","13747","6988","17580","9262","31261","1875","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US17183","Vermilion County, Illinois","30927","1106","70.1","2.9","19","2.4","37.8","2.2","5.3","1.4","1.7","0.8","24.6","2.2","20098","1013","19.7","3.1","37.3","4.4","27.7","4.2","6.6","1.9","8.6","2.7","0.1","0.1","79282","*****","82.7","0.7","14.3","0.4","0.2","0.2","0.7","0.4","0","0.2","0.6","0.5","1.5","0.8","4.8","*****","78.7","0.1","46.7","(X)","44.7","(X)","36.4","(X)","59412","4853","58299","4649","27389","15235","18191","938","9778","1504","2480","1310","20674","3045","68358","5282","N","N","N","N","N","N","N","N","N","N","N","N","23665","1716","25975","2076","13122","2781","8389","1463","13745","3105","N","N","14105","6028","7969","4942","9980","1909","26796","2156","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US17197","Will County, Illinois","224646","2136","83.3","0.8","20.1","1","26.9","0.9","3","0.5","1.8","0.4","17","0.9","165910","3346","11","0.9","27.8","1.6","34.7","1.7","9.7","0.9","12.4","1.2","4.3","0.7","687263","*****","73.8","0.8","11.5","0.3","0.1","0.1","5.2","0.3","0","0.1","6.7","0.8","2.6","0.5","16.8","*****","64.6","0.1","37.8","(X)","38.1","(X)","29","(X)","93824","2736","95036","3046","14278","2989","19806","605","11885","1197","2876","671","27933","1976","106047","3199","56874","6818","85660","5813","130014","5917","88777","5407","142617","6575","103204","9532","32222","877","35081","981","22561","1682","25529","13073","39820","5179","N","N","18109","1889","15246","6164","18602","1328","37344","1055","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US17199","Williamson County, Illinois","25680","1324","71.2","3.2","19.6","2.7","38.9","3","4.1","1.8","8.6","3.1","24.2","2.7","17560","1404","21","3.9","34.4","4.4","34","5.1","4.4","2.2","4.2","2.3","1.9","1.4","67466","*****","91.2","1.2","5.1","1.4","0.2","0.2","0.8","0.4","0","0.2","0","0.1","2.7","0.8","2.6","*****","90.2","0.2","40.1","(X)","34.7","(X)","29.1","(X)","67672","7034","69863","9032","13306","5720","16795","1031","9393","1735","3766","853","26428","4207","81259","9240","52860","9837","79499","21312","99965","12371","60049","12839","110680","31764","77381","22345","26412","2859","27017","2876","21191","7914","N","N","N","N","N","N","N","N","6820","5364","19934","15425","27253","2872","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US17201","Winnebago County, Illinois","113695","1812","74.9","1.6","19.7","1.4","34.1","1.3","5.5","1.1","3.1","0.8","20.1","1.4","71591","2649","15.8","1.7","35.1","2.8","27.8","2.5","9","1.5","9.7","1.4","2.5","0.8","287078","*****","78.5","1.1","12.8","0.6","0.4","0.4","2.5","0.3","0","0.1","2.9","1.1","3","0.7","12.3","*****","70.1","0.2","35.6","(X)","36.2","(X)","28","(X)","63482","2939","62753","2233","17575","6421","18996","861","10160","1764","2466","760","23884","3557","75896","4092","47576","5897","64078","8883","93652","5304","75349","7660","114140","7754","76844","15340","26195","1356","28896","1611","16477","1831","13170","14594","28640","5566","N","N","12831","4214","9676","2883","17555","7696","29935","944","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US18003","Allen County, Indiana","142476","1969","78.6","1.4","22.3","1.3","29.1","1.1","5.4","0.8","2.2","0.6","18","1.3","93908","2458","13.1","1.5","35.2","2.3","32.5","2","9","1.4","9","1.4","1.1","0.5","368450","*****","79.8","0.5","11","0.5","0.3","0.1","3.4","0.3","0.2","0.3","1.3","0.5","4","0.7","7.3","*****","74.5","0.1","32.7","(X)","32.2","(X)","26.6","(X)","68911","3215","71583","4001","10852","2282","19347","558","9357","1068","4766","1272","17243","1092","82927","4803","42159","4976","63871","8690","104378","7709","69812","9519","151916","38261","88120","18086","27359","1207","29996","1500","16071","1641","11459","4521","27790","11410","N","N","15177","3642","11782","2786","15283","1816","31018","1558","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US18005","Bartholomew County, Indiana","31131","983","79.1","2.9","20.1","3.3","29","2.7","3.4","1.4","1.7","1","20.5","2.5","20243","1410","12.8","2.6","33.2","4.7","36.9","5.1","5.9","2.2","8.7","2.6","2.5","1.9","81162","*****","87.6","1.5","1.8","0.5","0.7","1","5","1","0.4","0.6","2.7","1.5","1.8","0.7","6.3","*****","84.2","0.1","32.1","(X)","33.1","(X)","25","(X)","70857","5849","70414","5159","26643","17383","20413","1516","8788","1866","2635","1099","12917","2056","82204","7649","72453","39106","58081","8950","99344","8992","94318","27692","109247","18200","76454","22022","28193","2128","28276","2309","23703","3701","N","N","49979","13634","N","N","N","N","11314","3750","13197","5962","28777","2377","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US18019","Clark County, Indiana","44263","1454","77","2.4","16","2","34.4","2.3","3.4","1","0.8","0.6","23.8","2.2","29866","1738","16","2.8","28.5","4.3","33.1","4.1","12.2","3.3","7.7","2.6","2.5","1.7","115371","*****","87.5","1.3","7.2","0.7","0.3","0.3","1.2","0.3","0","0.1","1.3","1.2","2.4","0.8","5.3","*****","83.9","0.1","35.2","(X)","38","(X)","27.6","(X)","67689","3773","68702","4397","20303","8529","18254","1215","9759","2135","3068","1056","16161","1618","76933","4323","39298","5517","66399","9356","96748","6399","61864","7901","125810","13178","98361","30517","26973","1363","27824","1310","30014","11103","N","N","13237","6069","N","N","N","N","7667","3175","27323","13040","27834","1334","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US18035","Delaware County, Indiana","45278","1357","73.8","2.2","15.7","2.2","33.9","2.3","6.2","1.6","2.4","0.9","23.8","2.4","28380","1758","24.3","2.8","29.8","3.9","28.4","3.4","9.5","2.8","7.4","2.6","0.7","0.5","116852","*****","88.2","0.3","7.8","0.6","0.2","0.2","1.6","0.2","0.1","0.1","0","0.1","2.2","0.7","2.2","*****","87.1","0.1","36.4","(X)","37.3","(X)","29","(X)","52733","3673","51171","3733","22839","13081","19389","980","8455","951","2057","805","15048","2938","65098","5373","42640","11617","57516","8792","77790","6518","71114","18051","112527","36399","67038","21419","20925","1388","21364","1415","14648","3642","N","N","49703","29693","N","N","N","N","7417","4300","6429","4170","21472","1422","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US18039","Elkhart County, Indiana","68498","1832","78.9","2.1","20.2","2.2","29","1.9","4.3","1.3","1.1","0.6","14.4","1.6","47788","2216","14.6","2.2","35","3.6","28.3","3.5","8.7","2.1","9.9","1.9","3.5","1.4","203474","*****","87.7","1.2","6","0.7","0.4","0.2","1.4","0.1","0.1","0.1","2.8","1.2","1.6","0.8","15.3","*****","75.2","0.4","35.4","(X)","37.4","(X)","27.5","(X)","64099","4011","65570","3779","16052","8308","20011","1050","9516","1348","1872","779","15132","2117","73377","5562","35215","5672","54798","5568","95204","12114","81374","23699","112506","11731","111489","49937","22971","1309","24129","1456","14884","4875","20301","14337","26279","10785","N","N","9742","4427","10832","6148","11911","2359","26154","1633","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US18043","Floyd County, Indiana","29246","861","76.8","2.7","18.8","2.6","30.9","2.6","5.2","2.1","2.8","1.7","20","2.8","19931","1232","16.7","3.1","28.7","4.6","35","4.6","7.8","2.5","8.7","2.7","3.1","1.7","76778","*****","90.1","0.8","5.4","1","0.5","0.1","1","0.4","0","0.2","1.1","0.8","1.9","1.1","2.9","*****","88.2","0.3","28.8","(X)","28.1","(X)","24.2","(X)","71814","5522","75423","7151","15920","7035","19090","1485","10661","2104","2174","2216","16422","2346","87038","8505","37511","8459","71153","20844","113315","8832","81368","11943","133533","20197","88443","17588","28956","2085","30582","2275","15594","7478","15647","4458","22480","18141","N","N","N","N","N","N","15120","5146","30828","2339","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US18053","Grant County, Indiana","25137","1413","68.8","4.1","14.8","2.8","40.5","3.1","7.2","2.8","1.9","1.5","24.1","3.3","15889","1430","18.6","4.2","32.5","6.2","33.9","5.1","8.3","3.3","5.5","2.8","1.2","1.2","67979","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","45.1","(X)","43.1","(X)","39.4","(X)","49514","3178","51146","4246","12076","6191","18242","1189","8916","827","N","N","13023","1784","59492","4794","39886","9318","43193","6578","80970","8696","51013","7876","102879","21463","57262","40367","19634","1158","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US18057","Hamilton County, Indiana","113267","1800","87.1","1.4","27.7","1.9","20.7","1.3","2.4","0.9","0.9","0.5","14.7","1.5","84651","3008","8.7","1.5","25.7","2.5","48","2.9","7","1.9","9.4","1.6","1.2","0.6","309697","*****","87.6","0.3","3.8","0.5","0","0.1","5.9","0.7","0","0.1","0.4","0.2","2.3","0.8","3.9","*****","84.4","0.1","26.8","(X)","24.6","(X)","19","(X)","120974","6131","122264","6238","17572","4392","22675","1140","11918","2262","4761","2892","24338","3259","140043","7906","61536","13542","125452","17742","161126","10094","104240","30223","173848","33162","122132","44512","44752","2315","43916","2202","32500","7287","N","N","71713","18540","N","N","14973","10003","32212","16377","32050","11969","44246","2222","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US18059","Hancock County, Indiana","27593","966","83.4","2.7","18.4","3.9","27.5","3.3","2.6","1.4","1.8","1.5","21","3.3","19052","1509","N","N","N","N","N","N","N","N","N","N","N","N","72520","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","29.7","(X)","30.3","(X)","24.2","(X)","80413","5002","79154","5723","12397","7181","21783","2272","14103","3384","4424","1863","20552","3364","92112","6016","N","N","N","N","N","N","N","N","N","N","N","N","31424","1958","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US18063","Hendricks County, Indiana","56088","1206","83.5","2.2","20.9","2.5","26.2","2.3","3.3","2","1.4","0.8","19.6","2.2","41174","1923","9","2.4","30.2","4.3","38.6","4.8","7.6","2.2","12.3","3.9","2.3","1.2","158192","*****","88.3","1.3","5.9","0.9","0.6","0.7","2.8","0.3","0","0.1","1.1","1.2","1.3","0.6","3.7","*****","85.7","0.3","35.5","(X)","34.3","(X)","25.9","(X)","85628","4291","87573","5640","11683","5765","20329","1592","9663","1671","N","N","16991","2903","98440","5453","52449","9819","86616","15707","112881","6673","78565","16167","125458","9357","112758","39256","31888","1642","33605","1705","24534","5931","N","N","16243","4706","N","N","N","N","9088","7479","18952","5824","33932","1777","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US18067","Howard County, Indiana","34714","1199","69","2.7","19.7","3.5","36","2.6","7","2","3.2","1.1","25.3","2.4","22244","1626","21.5","3.7","33.3","4","30.5","4.3","7","3.1","5.3","1.5","2.5","2","82556","*****","87.7","0.8","6.7","1.3","0.3","0.2","1.2","0.2","0.2","0.4","0.5","0.5","3.3","1.4","3.2","*****","85.5","0.5","34.1","(X)","35.8","(X)","27","(X)","58805","3780","61517","4356","9346","3168","19302","1126","11226","1919","2017","968","21576","4630","70206","5375","36471","6604","66836","11801","89710","8014","76211","14127","100393","21461","86263","22183","25316","1665","26614","1796","13961","4174","22379","7290","30237","7036","N","N","N","N","13229","9010","19051","7828","26774","1859","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US18081","Johnson County, Indiana","54458","1506","79.9","2.2","18.8","2.6","29.1","2","2.3","1.1","0.6","0.4","21.3","2.2","39675","2177","14.3","2.1","30.9","4.5","38.4","4.5","9.1","2.8","6","1.6","1.4","0.9","149633","*****","91.4","0.8","2.6","0.6","0","0.1","2.6","0.3","0","0.1","2.2","1.2","1.2","0.7","3.5","*****","90.3","0.3","33.7","(X)","31.7","(X)","24.7","(X)","80959","4627","84200","5185","13492","3430","21113","1203","9676","2164","4259","2277","17017","1925","89967","5533","51482","6273","67842","11243","113830","7516","85441","20536","147124","14805","102292","10400","30230","1713","31155","1817","20881","9656","N","N","33194","17790","N","N","10858","6873","8516","3649","15382","3973","31296","1800","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US18085","Kosciusko County, Indiana","29867","1382","79.7","2.9","20.4","2.9","32","2.9","4.4","1.5","1.4","1.2","15.7","3","21807","1473","14.2","2.3","31.9","4.6","36.1","4.4","7.2","3","8","2.4","2.7","1.9","78620","*****","94.5","1.4","0.8","0.5","0","0.1","0.9","0.5","0","0.2","1.7","1.4","2.1","0.7","8","*****","88.4","0.2","30.5","(X)","28.7","(X)","22.6","(X)","67011","3829","67837","4789","11468","3167","20708","1224","10138","1387","N","N","16548","2518","74720","4805","42033","5130","55324","7945","97203","12247","75609","22279","107683","20612","75745","27141","25677","1469","26127","1478","23144","10576","N","N","46149","34839","N","N","14441","6150","7338","5119","13806","2913","26982","1534","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US18089","Lake County, Indiana","186564","2143","74.9","1.1","15.9","1.3","33.9","1.1","7.6","0.8","1.7","0.5","22.8","1.2","122959","3071","16.2","1.4","35.2","2.1","24.4","1.9","13.1","1.6","7.4","1.2","3.6","0.9","487865","*****","61.2","0.8","23.9","0.5","0.2","0.1","1.5","0.2","0","0.1","10","0.9","3","0.6","18.3","*****","54.5","0.2","38.7","(X)","40.3","(X)","30.5","(X)","65297","1941","68409","2341","12260","4717","19049","467","9926","685","2407","674","17750","1249","75879","2511","37697","2509","57543","3645","107620","6441","72509","5630","135273","11787","100766","14081","25464","719","30003","1172","18811","862","20544","8302","32849","9893","N","N","17287","2211","10046","2655","18040","1250","31264","1269","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US18091","LaPorte County, Indiana","43169","1241","73.7","2.9","20.4","2.2","38.8","2.7","8.8","2","1.9","1.2","21.5","2.1","26954","1611","19.8","3.9","29.4","4.2","29.6","4.1","11.2","3.3","8.2","2.5","1.8","1","110884","*****","82.6","0.9","11.6","0.6","0","0.1","0.3","0.2","0","0.1","1.9","0.6","3.6","0.9","6.3","*****","79.8","0.1","40.1","(X)","39.8","(X)","30.1","(X)","64369","6227","61667","4282","28909","22673","19016","1164","9734","1401","2663","1898","16047","2881","76589","9282","54986","38200","52318","5070","103299","9188","76133","27858","120891","16926","71413","21671","25344","2400","28359","2782","9051","1882","N","N","N","N","N","N","30650","13735","5971","3577","15095","4871","28922","2883","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US18095","Madison County, Indiana","51421","1413","73.6","2","15","1.9","37.1","1.7","7.1","1.6","4.5","1.3","25.5","2.1","33717","1879","16.9","2.4","36.8","3.1","28.5","3.1","9.4","2.9","7.5","2.1","0.9","0.6","129723","*****","87.9","0.6","7.5","1","0.1","0.1","0.2","0.1","0","0.1","0.7","0.4","3.6","1.1","3.9","*****","85.2","0.1","35.7","(X)","36.1","(X)","28.5","(X)","55451","2367","53958","2852","12419","6812","19128","876","9539","865","2786","620","16916","1787","64465","3150","49971","9933","49999","6218","84599","5448","60415","7991","92670","10917","98577","32760","22740","1040","23787","1122","17679","4989","2190","559","N","N","N","N","N","N","8369","2676","12635","6095","24213","1165","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US18097","Marion County, Indiana","365296","3665","78.7","1","14.5","0.9","25.8","0.8","5.2","0.6","1.7","0.3","15.6","0.7","193372","5761","12.6","1.1","38.2","1.9","29.9","1.8","10.4","1.1","6.6","0.9","2.2","0.4","939020","*****","63.8","0.5","27.2","0.5","0.3","0.1","2.9","0.1","0","0.1","2.9","0.5","2.9","0.5","10","*****","57.1","0.1","34.1","(X)","35.5","(X)","28.7","(X)","59336","1455","60890","1718","15782","2122","17568","461","10178","709","2596","651","20441","2142","75040","2563","42274","6051","54111","3961","105592","5022","65897","6126","135640","17889","73283","7868","24767","618","28921","831","17720","871","23625","7554","23747","3376","N","N","12736","2103","12542","2724","11811","874","30971","939","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US18105","Monroe County, Indiana","54598","1849","81.2","2.1","21","2.9","23.5","2.3","3.6","1.4","1","0.5","13.2","2","27732","1612","13.2","2.8","31","3.7","41.5","3.7","6.3","2.5","6.7","2.4","1.3","0.8","144705","*****","86.4","0.6","2.6","0.7","0.1","0.1","6.7","0.6","0","0.1","0.5","0.5","3.7","0.9","3.5","*****","83.9","0.1","30.5","(X)","29.3","(X)","30.3","(X)","62696","5040","60441","4680","21686","7154","18031","1180","8381","1352","1104","475","27931","9205","88082","7795","66672","36936","76372","13572","105900","9015","49089","10802","108368","19513","99400","34907","24722","1675","26197","1932","18694","7109","N","N","14611","4395","N","N","17910","5450","13958","9626","16636","6644","26393","1966","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US18109","Morgan County, Indiana","25033","1110","76.1","2.8","16.9","2.6","38.4","3.7","7.5","2.5","0.7","0.6","23.3","3.2","18131","1226","17.5","3.6","34.6","6.1","29.3","5.1","8.2","3.7","8.9","3.3","1.5","1.1","69648","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","39.4","(X)","37.2","(X)","29.1","(X)","75655","7116","76294","8462","20319","7532","21532","1524","9989","2834","N","N","18849","2184","84256","9571","44732","5750","75539","22784","105938","9818","75118","22289","135680","29778","69441","18564","28200","2480","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US18127","Porter County, Indiana","62424","1169","79","2.3","17.7","2","30.8","1.9","5.8","1.7","1.2","0.6","21.8","2","44241","1545","16.5","2.7","37.8","3.5","31.9","3.6","5.7","1.7","6.6","1.8","1.4","0.9","167688","*****","91.2","0.8","3.1","1.1","0.1","0.1","1.5","0.2","0.3","0.2","1.2","0.6","2.7","1","9.7","*****","83.5","0.1","27.8","(X)","25.9","(X)","22.2","(X)","79825","4731","79788","5120","23683","10893","20178","1049","11324","1907","2379","1509","20563","1892","88126","5113","54972","15405","74674","7326","108707","8788","84514","15101","138055","17757","152260","58939","30508","1804","31208","1843","14633","5822","N","N","64438","23689","N","N","26589","10600","10970","6694","20197","2352","32137","1947","(X)","(X)","(X)","(X)","(X)","(X)"
