"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M"
"0500000US48157","Fort Bend County, Texas","230121","3206","88.0","1.1","21.5","1.4","20.5","1.0","2.9","0.6","1.2","0.4","13.2","1.1","189182","3850","8.2","1.1","32.6","2.2","33.5","2.2","10.3","1.6","11.5","1.6","3.9","0.9","741237","*****","52.5","1.0","20.5","0.4","0.4","0.2","19.8","0.4","0.0","0.1","4.6","0.9","2.1","0.7","24.2","*****","34.0","0.1","32.7","(X)","33.8","(X)","23.6","(X)","119536","5249","118606","5374","24099","6988","21456","1171","8901","908","2658","1366","31241","6989","129326","6019","54603","6989","110794","13194","155553","9269","95772","9285","189613","25844","127278","20296","37731","1633","42070","2694","29535","1723","N","N","38531","2877","N","N","21730","4098","29432","9075","22881","2068","52240","3844","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48167","Galveston County, Texas","120938","2296","80.6","1.5","19.3","1.9","28.6","1.4","4.3","0.8","0.9","0.4","19.7","1.4","85288","2980","11.9","1.4","33.5","3.4","31.2","3.2","11.3","1.9","8.3","1.9","3.7","1.4","329431","*****","78.4","1.0","13.2","0.6","0.8","0.3","3.5","0.2","0.0","0.1","2.2","0.8","1.9","0.7","24.1","*****","57.8","0.1","37.1","(X)","37.6","(X)","29.5","(X)","90498","4260","93884","5180","14684","3772","18458","938","10043","1165","3667","2403","25510","2792","104994","5158","51577","7820","76362","8591","146379","9311","93890","16019","155172","14820","108033","30103","33895","1668","36202","1966","25727","3659","16482","8234","38131","13585","N","N","19978","6827","11739","4187","22670","3482","40526","2178","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48181","Grayson County, Texas","47135","1543","74.2","2.4","18.9","2.8","34.2","2.3","5.3","1.8","1.6","0.8","21.8","2.7","31836","1726","16.8","3.0","33.4","4.5","30.2","4.3","8.5","2.9","6.8","2.4","4.2","2.1","128235","*****","86.6","1.9","4.3","0.9","1.1","0.4","1.4","0.3","0.0","0.1","2.4","1.9","4.2","1.0","13.0","*****","76.1","0.1","45.3","(X)","44.0","(X)","34.8","(X)","66350","4045","68863","5259","9476","2652","19173","1093","9612","1375","2476","1722","22800","3156","78605","5601","50461","7300","63596","11784","105217","8465","76561","9036","107977","14164","75465","19698","25852","1458","26931","1624","20033","6709","25028","5499","17022","10138","N","N","11161","2435","21362","4877","16246","3199","28246","1641","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48183","Gregg County, Texas","45231","1442","79.0","2.7","18.4","2.3","31.3","2.4","7.4","2.2","1.4","1.0","16.9","2.8","30937","1834","12.5","2.8","40.4","4.3","25.8","4.2","11.9","3.6","7.1","2.6","2.2","1.3","123745","*****","74.5","1.1","20.8","1.0","0.4","0.2","1.5","0.2","0.0","0.2","0.8","0.6","1.8","0.9","18.6","*****","57.7","0.2","27.3","(X)","25.2","(X)","19.1","(X)","61736","4686","59697","4793","22018","10778","17143","1230","8742","1337","1444","1115","18561","2654","70616","5961","47831","16833","52591","9555","97622","14698","59624","7987","121584","18991","109059","26896","23451","1634","25915","2152","16467","2951","42968","24045","20462","14220","N","N","12214","6116","5574","3778","11176","1858","30087","2849","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48187","Guadalupe County, Texas","51935","1257","80.4","2.7","17.0","2.2","31.2","1.8","2.1","1.0","0.8","0.8","27.1","2.8","38107","1913","12.5","2.4","35.4","4.0","34.8","3.6","6.8","2.0","7.6","1.7","3.0","1.3","155265","*****","68.6","2.8","7.1","0.9","0.1","0.1","2.0","0.4","1.1","0.9","18.1","3.1","3.0","0.7","37.6","*****","50.9","0.2","25.3","(X)","25.8","(X)","20.9","(X)","86068","5771","81725","6174","19959","8437","17442","1129","8435","1874","N","N","29773","3521","96303","7277","74031","12548","75765","9964","122157","13793","71640","10232","132936","12747","94280","20037","31284","2088","34476","2872","31745","4837","N","N","22233","9932","19794","9529","24384","7167","9559","4320","22152","2977","38920","3470","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48201","Harris County, Texas","1606399","7964","86.3","0.4","15.2","0.4","20.0","0.4","4.3","0.3","1.5","0.2","10.7","0.4","1089631","12427","9.7","0.5","37.3","1.0","28.2","0.8","12.6","0.6","8.0","0.5","4.2","0.4","4589928","*****","62.8","0.5","19.0","0.2","0.3","0.1","6.9","0.1","0.1","0.1","8.6","0.5","2.3","0.2","42.4","*****","30.2","0.1","35.6","(X)","37.7","(X)","27.7","(X)","84551","1034","85460","1264","20975","1866","17952","312","9429","467","2764","517","24504","1137","94738","1362","43069","3182","75409","2340","135217","4205","74102","3076","136348","5237","96589","6374","30496","398","34448","564","23021","610","23464","5350","35523","2667","12394","7559","16566","893","22869","2770","17746","378","51948","1094","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48203","Harrison County, Texas","23742","1173","78.4","3.8","14.9","3.5","31.2","3.5","6.2","2.8","1.4","1.0","15.7","2.6","18195","1272","N","N","N","N","N","N","N","N","N","N","N","N","66534","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","36.7","(X)","36.1","(X)","26.9","(X)","57647","4262","57164","4686","10065","3526","19578","1504","9503","1802","N","N","20645","4542","63880","5658","N","N","N","N","N","N","N","N","N","N","N","N","21580","1509","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48209","Hays County, Texas","71267","1408","86.7","1.8","19.3","2.2","21.8","1.8","3.3","1.4","0.7","0.5","16.2","2.2","47619","1986","8.8","1.8","33.0","4.0","37.9","4.4","7.4","2.4","8.4","2.3","4.5","1.6","204470","*****","90.1","1.0","4.2","0.4","0.2","0.1","1.6","0.3","0.0","0.1","1.8","0.8","2.1","0.7","38.1","*****","54.5","0.5","38.5","(X)","37.5","(X)","29.2","(X)","83539","4801","79205","4692","22551","9220","20524","1837","10014","2268","4242","2023","27797","3808","97161","6178","64529","14203","76616","13634","116345","9472","76356","23335","142801","17206","99119","16054","29990","1678","31065","1900","21970","7489","26465","9091","31860","16496","N","N","12298","4281","13944","7942","20382","1780","37656","2541","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48213","Henderson County, Texas","30403","1432","68.4","3.7","14.6","2.7","44.1","2.8","6.7","2.5","1.4","0.7","22.8","3.0","20734","1622","21.3","3.9","34.5","4.6","29.4","4.1","6.4","2.5","5.0","1.9","3.5","1.3","79901","*****","90.0","0.8","6.0","0.9","1.2","0.8","0.1","0.1","0.3","0.5","0.5","0.4","2.0","1.1","12.2","*****","78.6","0.1","30.6","(X)","30.8","(X)","22.7","(X)","64111","9209","68273","12847","12137","4404","19441","1779","7564","1629","6027","2624","21487","3300","68105","5660","44970","6877","60866","9469","87030","14634","64664","21233","111134","18877","66505","11058","25073","3455","23740","1602","N","N","20979","15787","N","N","N","N","N","N","11793","9625","9275","1617","25890","1882","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48215","Hidalgo County, Texas","234716","4137","79.7","1.4","8.2","0.8","28.0","1.2","9.9","1.1","1.7","0.4","11.5","1.1","189838","4632","16.0","1.3","40.6","2.4","21.2","1.5","11.6","1.3","6.0","0.9","4.7","1.0","849843","*****","84.4","1.7","0.3","0.2","0.2","0.1","1.1","0.2","0.0","0.1","12.5","1.6","1.5","0.4","91.8","*****","6.6","0.1","32.7","(X)","34.6","(X)","23.6","(X)","53230","2626","54510","2728","15099","4911","14096","586","7561","580","2402","1328","20550","1992","55703","2774","26125","2837","41065","2943","82131","7365","56898","8140","97601","8987","107108","28410","15918","669","15747","716","26075","9918","24318","14306","51329","22137","N","N","13995","1925","11631","5398","14522","671","29462","3984","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48231","Hunt County, Texas","31377","1309","78.7","3.0","14.7","3.0","35.4","3.1","4.2","1.8","1.2","0.8","16.9","2.8","22091","1464","12.8","2.8","30.5","4.3","31.9","5.3","11.4","3.0","11.4","2.9","2.0","1.2","92073","*****","77.9","1.7","8.3","0.4","1.3","0.2","1.6","0.2","0.0","0.2","10.1","1.8","0.8","0.4","15.7","*****","72.4","0.2","31.9","(X)","31.9","(X)","24.1","(X)","68424","4872","69571","5545","16288","9447","19015","1546","7804","1223","2644","813","19450","3221","79680","6073","38662","9755","62352","10223","104595","11498","64756","9667","111047","19302","115598","31260","24369","1774","27389","2200","16175","3502","N","N","N","N","N","N","11441","2534","13021","10837","12992","1888","28221","2272","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48245","Jefferson County, Texas","95801","1773","76.1","1.9","15.7","1.8","29.5","1.9","5.7","1.4","1.3","0.4","15.7","1.7","58918","2571","16.9","2.3","37.4","3.7","26.1","3.4","10.1","2.2","8.3","2.1","1.2","0.7","254679","*****","59.0","0.6","33.8","0.3","0.3","0.2","3.9","0.1","0.1","0.1","1.7","0.5","1.2","0.4","19.9","*****","41.3","0.1","53.8","(X)","57.3","(X)","44.6","(X)","64895","3188","67666","3665","22681","9662","18063","876","9359","1028","3061","1586","19046","2121","75500","4787","41460","13772","62405","8422","105422","9019","59375","10255","127276","20381","89719","11071","25267","1193","30195","1839","16888","1774","N","N","27096","7915","N","N","14716","6768","25428","15021","12695","1264","37898","2547","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48251","Johnson County, Texas","54048","1472","82.5","2.1","15.1","2.2","32.7","2.4","3.4","1.0","1.2","0.7","15.2","2.2","41604","2241","12.0","2.2","39.1","4.4","32.4","3.1","6.6","2.0","7.3","2.5","2.5","1.4","163274","*****","91.4","1.2","3.3","0.5","0.7","0.6","0.8","0.1","0.5","0.1","1.2","1.0","2.1","0.8","20.6","*****","73.2","0.1","23.2","(X)","22.7","(X)","18.1","(X)","73321","4213","71207","4160","18707","9665","20898","1366","11328","2008","4864","2195","22590","3283","77575","5127","40459","5937","61591","7738","100410","7930","67214","11813","123735","16116","102582","19005","25468","1406","26267","1506","17383","6023","N","N","26489","15914","16914","13717","22076","8116","10932","4110","17444","1674","28457","1829","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48257","Kaufman County, Texas","36696","918","82.6","2.2","14.8","2.3","29.2","2.3","6.7","2.5","1.5","0.7","18.8","2.8","28735","1417","11.7","2.6","33.3","3.8","31.7","4.5","11.2","3.1","8.7","2.3","3.3","1.6","118350","*****","83.5","1.4","10.8","0.5","0.3","0.2","1.2","0.2","0.0","0.2","2.4","1.3","1.9","0.5","20.5","*****","65.8","0.2","34.1","(X)","32.7","(X)","27.1","(X)","76602","5120","76582","5941","9702","3044","18763","1459","9755","2874","4104","2851","25582","3463","82733","6558","47995","11402","69647","13274","102757","9158","62444","9272","125489","17640","101264","21360","25813","1530","26874","1800","20472","2410","36238","17169","22369","9300","N","N","13161","6225","26215","10279","16485","3513","29594","2143","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48291","Liberty County, Texas","26204","1365","74.2","4.3","10.5","2.6","32.3","3.3","11.3","4.3","2.5","1.8","10.6","2.5","18680","1455","N","N","N","N","N","N","N","N","N","N","N","N","81704","*****","85.0","2.2","10.3","0.9","0.5","0.3","0.6","0.8","0.0","0.2","3.1","2.3","0.6","0.4","22.7","*****","65.2","0.2","41.8","(X)","43.3","(X)","26.5","(X)","65705","7031","68850","8144","N","N","18279","1898","8899","1857","2145","1427","17370","5093","71223","8298","N","N","N","N","N","N","N","N","N","N","N","N","22789","2470","22615","2304","18204","4707","44787","28610","N","N","N","N","18696","7988","N","N","10883","2310","26442","2926","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48303","Lubbock County, Texas","111975","2185","82.8","1.7","18.0","1.7","24.9","1.4","5.4","1.2","1.4","0.6","15.6","1.5","70078","2872","10.2","1.6","38.2","3.1","30.9","2.8","10.4","2.3","7.1","1.5","3.1","1.2","303137","*****","81.8","1.2","7.1","0.5","1.3","0.6","1.9","0.3","0.3","0.4","5.1","1.2","2.4","0.6","35.0","*****","54.1","0.1","38.4","(X)","41.5","(X)","32.8","(X)","68557","3105","66464","3524","18771","4979","17903","802","8744","1085","2192","787","24154","2397","80022","3911","48640","6924","61483","6785","111079","8624","57500","7570","117500","14502","91295","20512","25830","1147","27324","1304","15516","1888","15734","4247","38852","11482","N","N","20348","3012","12881","4602","15270","1108","33930","1683","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48309","McLennan County, Texas","87163","2069","81.5","1.6","15.5","1.6","31.1","1.7","3.7","0.8","1.1","0.6","17.3","1.7","56901","2370","11.3","1.5","34.8","3.4","30.8","3.2","12.6","2.5","7.7","2.1","2.8","1.0","247934","*****","77.1","1.0","14.7","0.3","0.4","0.2","1.6","0.3","0.1","0.1","3.8","0.9","2.3","0.6","25.8","*****","56.5","0.1","31.7","(X)","32.6","(X)","25.7","(X)","67968","4879","65241","4154","22675","12190","17349","904","8546","1117","3023","1710","22841","6945","77694","5539","50766","13017","59941","10399","103456","6688","64586","6215","112382","28783","87729","17211","24968","1665","27599","2148","16680","3057","16893","6835","17946","7102","N","N","14954","2361","13081","3571","14530","1715","32318","2832","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48329","Midland County, Texas","56178","1332","88.4","1.6","15.1","2.3","21.3","2.0","4.7","1.8","0.4","0.4","11.7","2.0","38766","2047","7.5","2.3","38.1","5.3","35.5","4.5","10.1","2.9","7.5","2.6","1.4","1.0","162565","*****","85.6","1.6","7.1","1.1","0.2","0.3","2.1","0.3","0.1","0.1","2.8","1.1","2.2","0.9","44.4","*****","46.1","0.1","31.0","(X)","30.8","(X)","24.8","(X)","98622","7383","95757","7198","43205","21818","17280","1255","7493","1772","N","N","18345","3234","111952","9976","71327","43883","77128","10656","164591","20532","80578","17651","126595","25292","90689","24005","35666","2731","36576","3002","22537","4116","N","N","47813","18550","N","N","36787","10793","31432","20561","22874","3530","49132","4442","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48339","Montgomery County, Texas","193637","2985","84.0","1.3","21.7","1.7","25.1","1.5","4.2","0.9","1.5","0.4","14.6","1.4","144802","4396","9.7","1.3","40.8","3.6","32.0","2.7","8.1","1.8","7.7","1.7","1.8","0.6","556203","*****","86.4","0.9","5.5","0.7","0.7","0.5","2.8","0.3","0.1","0.1","2.3","0.6","2.4","0.8","23.4","*****","67.2","0.1","38.9","(X)","40.1","(X)","30.1","(X)","104877","5993","103984","6583","31325","10544","20566","882","11384","1633","1966","742","26096","3200","121131","7957","69920","15444","105819","13985","155473","15172","86892","14679","155461","18485","141111","45048","37421","2127","38255","2353","31788","7104","38148","24302","53472","16322","N","N","26427","8355","13139","6716","18828","1596","43970","2965","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48347","Nacogdoches County, Texas","23080","1302","71.6","5.3","15.5","3.5","28.1","3.2","8.8","3.0","1.8","1.2","18.0","3.5","14520","1484","21.3","5.2","30.0","6.2","28.1","5.1","10.9","4.9","9.0","4.4","0.7","0.8","65806","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","25.2","(X)","27.4","(X)","20.1","(X)","54215","7971","54468","5533","N","N","18421","1533","7852","834","N","N","22288","4152","69014","11684","57355","44194","48324","12250","92057","11670","80358","28393","80751","18026","58585","27388","20327","2758","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48355","Nueces County, Texas","129254","3069","80.0","1.4","12.9","1.4","29.8","1.3","7.3","1.1","1.3","0.5","16.3","1.5","87823","3429","13.8","1.2","36.0","3.2","25.7","2.5","12.7","1.9","7.1","1.4","4.8","1.3","361350","*****","90.3","0.6","4.1","0.3","0.4","0.3","1.8","0.2","0.1","0.1","1.6","0.5","1.7","0.5","63.4","*****","29.8","0.1","30.1","(X)","30.2","(X)","23.1","(X)","70642","2841","72105","3335","17776","3487","17077","781","8492","680","1787","832","21071","2082","79775","3832","44173","4984","65451","7509","104251","6874","81647","12228","110516","8186","108398","19196","26251","1108","26284","1083","22654","4791","20990","12864","43174","20359","N","N","24862","5857","18206","5723","21187","1313","36749","1867","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48361","Orange County, Texas","32538","1154","74.6","3.2","14.2","2.8","31.9","2.9","7.6","2.5","2.1","1.0","17.5","2.7","24553","1472","16.2","2.7","39.4","5.8","25.9","4.2","10.9","3.5","7.2","2.5","0.3","0.4","84964","*****","88.3","0.4","8.9","0.3","0.5","0.4","1.4","0.4","0.0","0.2","0.0","0.2","1.0","0.5","7.2","*****","81.3","0.2","39.4","(X)","40.2","(X)","34.6","(X)","70748","6262","73559","6950","15536","7639","20620","1549","8056","1469","2591","1590","26636","8598","77104","6280","N","N","N","N","N","N","N","N","N","N","N","N","28027","2296","29396","2533","16645","4220","N","N","28523","14550","N","N","N","N","14981","8957","24431","6422","29967","2741","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48367","Parker County, Texas","44098","1111","78.1","2.8","23.4","3.3","32.0","2.3","4.3","2.0","2.5","1.4","20.2","2.7","32871","1669","13.7","2.1","32.1","4.7","37.1","4.4","5.6","1.6","8.6","2.2","2.9","1.3","129441","*****","93.9","0.9","1.5","0.4","0.8","0.3","0.6","0.2","0.1","0.1","1.8","0.8","1.4","0.8","11.8","*****","84.0","0.1","32.3","(X)","35.3","(X)","25.3","(X)","83981","5119","86883","5974","14352","6565","20326","1617","8071","1275","3862","1933","22414","3188","94105","5597","47404","7904","64894","6528","129779","11829","105266","22765","117130","18003","92708","23114","29582","1788","30095","1827","N","N","13351","6805","43925","21074","N","N","23308","9835","13810","9130","17636","3385","31583","1922","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48375","Potter County, Texas","42179","1475","79.2","1.8","12.9","2.3","27.1","2.2","7.2","1.7","1.2","0.9","14.0","1.9","28080","1403","12.7","2.6","40.8","4.4","30.8","4.1","7.4","2.1","4.6","1.8","3.7","1.7","120832","*****","78.5","1.2","10.1","1.1","0.2","0.2","4.7","1.0","0.2","0.2","2.4","0.9","3.9","1.5","37.9","*****","44.8","0.2","44.3","(X)","49.5","(X)","32.9","(X)","60695","5628","62889","5874","15168","12508","15986","1220","7936","859","3352","2506","24203","5467","69806","7086","32577","5387","56275","12726","92782","9649","54566","18819","151662","72654","83833","28950","22033","1962","23411","2399","14922","3825","N","N","24496","8505","N","N","18774","3884","13358","7177","13154","1115","31235","4135","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48381","Randall County, Texas","49728","1182","84.4","2.1","21.6","2.6","27.9","2.1","3.8","1.3","0.8","0.6","13.5","1.7","34741","1784","9.3","1.8","28.9","4.1","43.5","3.9","8.7","2.3","8.4","2.4","1.2","0.9","132501","*****","89.2","1.5","2.7","0.6","0.8","0.3","1.7","0.2","0.1","0.2","3.2","1.3","2.4","0.9","21.0","*****","72.3","0.1","30.7","(X)","31.0","(X)","24.0","(X)","87930","5742","86236","6331","19906","5754","20231","1213","11179","2731","N","N","23189","3377","104385","7456","62999","9936","84892","17690","126832","10561","85036","27498","121246","14401","103033","23345","34250","2203","35340","2419","15165","5439","22847","16141","47738","16219","N","N","19848","6066","29598","11190","19245","2865","39351","2877","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48397","Rockwall County, Texas","31620","839","81.2","3.6","22.9","3.3","27.2","3.1","2.8","1.6","0.4","0.4","17.7","3.3","24631","1406","N","N","N","N","N","N","N","N","N","N","N","N","93978","*****","86.0","1.9","6.3","0.6","0.1","0.1","2.7","0.3","0.0","0.2","1.7","1.0","3.3","1.5","17.1","*****","72.1","0.2","30.6","(X)","29.2","(X)","22.7","(X)","107103","6560","114099","7289","12264","4326","20063","1924","9024","1959","N","N","27642","5058","121056","7200","N","N","N","N","N","N","N","N","N","N","N","N","36876","2109","39728","2444","21425","6426","N","N","20213","11529","N","N","25630","14230","11783","3258","22012","4436","43012","2785","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48409","San Patricio County, Texas","23761","1048","80.0","3.0","13.7","2.6","32.1","3.2","3.9","2.0","0.7","0.5","17.1","3.6","17478","1135","13.4","2.8","42.1","6.3","25.5","4.3","11.0","3.7","5.3","2.0","2.8","1.9","67655","*****","93.8","1.4","1.6","0.4","0.4","0.3","0.9","0.3","0.0","0.1","1.2","0.8","2.1","0.9","57.1","*****","39.0","0.3","28.1","(X)","30.8","(X)","22.8","(X)","64758","4792","62702","5844","9353","4923","16807","1409","10180","3861","N","N","23775","3771","71781","6481","39616","8873","55833","9602","103000","14384","82418","14475","105634","15644","75862","19909","23521","1623","23897","1719","24373","9185","N","N","16965","5373","N","N","26514","17839","9565","5648","18909","1718","31000","3620","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48423","Smith County, Texas","75792","2510","75.4","2.2","23.4","2.3","35.4","2.1","6.0","1.5","3.7","1.2","17.3","1.8","52685","2774","17.2","2.3","33.3","3.6","31.8","3.2","7.6","2.3","7.6","2.2","2.5","1.3","225290","*****","75.8","1.2","17.3","0.5","0.5","0.2","1.7","0.1","0.1","0.1","2.9","1.1","1.7","0.6","19.2","*****","60.1","0.1","35.7","(X)","38.2","(X)","30.8","(X)","68343","3702","68021","4388","14371","3256","18991","1111","8378","1188","3300","1137","24231","2824","78652","4508","49779","6644","67592","8273","102486","7580","60991","12328","108651","18369","83585","14104","24837","1301","27586","1569","15216","2189","24943","13551","32614","20506","N","N","15737","4160","8446","3971","13808","1725","31133","1911","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48439","Tarrant County, Texas","696887","5661","84.9","0.6","18.1","0.7","22.8","0.5","4.2","0.4","1.2","0.2","14.5","0.6","492600","9343","10.4","0.6","34.3","1.2","31.9","1.1","11.3","0.7","8.6","0.6","3.6","0.4","2016872","*****","67.8","0.7","15.9","0.3","0.5","0.1","5.4","0.1","0.1","0.1","7.0","0.7","3.3","0.3","28.4","*****","47.7","0.1","30.8","(X)","31.5","(X)","23.7","(X)","84829","1746","84309","2065","18800","2213","19313","457","9349","584","2561","588","26352","2095","96136","2380","50371","4831","72100","3944","127912","4594","80101","4926","149646","16386","97955","9622","30264","609","33951","708","22615","1078","36443","11787","33490","5445","18039","10307","15406","1076","17104","2720","16975","735","40946","963","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48441","Taylor County, Texas","48607","1748","79.4","2.4","15.6","2.3","29.8","1.7","9.3","2.2","1.8","1.0","19.9","2.4","31402","1827","12.9","2.4","35.0","4.7","36.1","4.4","8.2","2.1","5.9","1.6","1.9","1.0","136535","*****","77.5","1.8","7.8","0.8","0.8","0.2","2.4","0.4","0.0","0.1","8.5","1.8","2.8","1.1","24.0","*****","63.9","0.4","31.4","(X)","31.0","(X)","24.6","(X)","63267","4429","61934","5360","15200","6040","16968","930","11473","2847","3054","1376","19801","2543","74243","6235","38755","6400","72933","14737","83094","6010","63285","12058","109797","13989","108045","18404","23753","1618","26141","1905","15580","2952","23245","18002","22611","9473","N","N","13790","3459","12157","3406","14310","1609","28479","2305","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48451","Tom Green County, Texas","43497","1599","81.9","2.2","17.4","2.5","28.3","2.1","4.8","1.6","3.9","1.6","19.0","2.3","27376","1721","13.0","2.6","39.9","4.6","30.7","4.7","9.5","3.0","4.8","1.8","2.1","1.3","118386","*****","89.3","1.5","5.0","0.6","0.4","0.3","1.1","0.3","0.0","0.2","2.5","1.2","1.6","0.4","39.3","*****","53.9","0.1","31.8","(X)","34.3","(X)","24.5","(X)","65974","4943","62230","5697","14953","7112","17479","1447","7534","960","2574","1041","29608","5592","78866","7170","47311","9330","70903","12922","105785","13907","54594","9931","115118","12525","60134","11572","27375","2742","26126","1770","18358","8790","24911","14350","N","N","N","N","29723","21951","17979","12925","24755","6096","30339","2460","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48453","Travis County, Texas","457810","4735","87.8","0.5","22.0","0.8","17.0","0.6","2.6","0.4","0.9","0.3","11.4","0.6","259411","5764","7.4","0.7","33.1","1.7","38.4","1.8","10.5","1.3","7.1","0.9","3.4","0.7","1199323","*****","74.5","0.8","8.3","0.2","0.4","0.2","6.4","0.3","0.1","0.1","6.8","0.8","3.5","0.5","33.8","*****","49.3","0.1","32.0","(X)","34.3","(X)","27.4","(X)","100262","2649","98604","2737","23161","3174","18912","667","8569","688","3183","1024","35034","3794","124340","4254","76792","11826","97578","8032","157895","5741","94403","10259","153068","12908","141516","40570","39961","960","43814","1157","26277","3178","82102","59582","39822","3609","18021","6269","19791","2054","25348","4232","22926","1321","54181","1528","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US48469","Victoria County, Texas","32249","1161","80.7","3.4","15.9","3.6","30.6","2.8","6.4","2.4","0.7","0.6","14.8","2.5","21609","1646","13.8","3.3","33.5","5.5","30.4","4.9","12.4","3.9","8.3","3.1","1.7","1.1","92467","*****","87.4","1.9","6.7","0.9","0.4","0.5","1.5","0.2","0.2","0.3","2.9","1.6","0.9","0.6","46.3","*****","45.2","0.1","33.4","(X)","34.3","(X)","27.2","(X)","85178","9526","80865","10778","56869","30821","18634","1052","8180","1249","N","N","22883","4573","88433","9714","50270","10614","85687","28676","118147","15006","52902","8629","104305","23185","103248","32036","31277","3429","32026","3658","23652","6207","N","N","73807","42364","N","N","12013","3649","14350","8652","22147","5982","40542","6425","(X)","(X)","(X)","(X)","(X)","(X)"
