zip,primary_city,state,latitude,longitude,county,County
88061,Silver City,NM,32.78,-108.26,Grant,"Grant County, New Mexico"
88062,Silver City,NM,32.78,-108.26,Grant,"Grant County, New Mexico"
88063,Sunland Park,NM,31.79,-106.57,Dona Ana,"Dona Ana County, New Mexico"
88065,Tyrone,NM,32.65,-108.35,Grant,"Grant County, New Mexico"
88072,Vado,NM,32.11,-106.66,Dona Ana,"Dona Ana County, New Mexico"
88081,Chaparral,NM,32.04,-106.44,Dona Ana,"Dona Ana County, New Mexico"
88101,Clovis,NM,34.41,-103.2,Curry,"Curry County, New Mexico"
88102,Clovis,NM,34.41,-103.2,Curry,"Curry County, New Mexico"
88103,Cannon Afb,NM,34.38,-103.31,Curry,"Curry County, New Mexico"
88112,Broadview,NM,34.81,-103.21,Curry,"Curry County, New Mexico"
88113,Causey,NM,33.86,-103.11,Roosevelt,"Roosevelt County, New Mexico"
88114,Crossroads,NM,33.51,-103.33,Lea,"Lea County, New Mexico"
88115,Dora,NM,33.93,-103.33,Roosevelt,"Roosevelt County, New Mexico"
88116,Elida,NM,33.94,-103.65,Roosevelt,"Roosevelt County, New Mexico"
88118,Floyd,NM,34.21,-103.54,Curry,"Curry County, New Mexico"
88119,Fort Sumner,NM,34.47,-104.23,De Baca,"De Baca County, New Mexico"
88120,Grady,NM,34.82,-103.31,Curry,"Curry County, New Mexico"
88121,House,NM,34.64,-103.9,Quay,"Quay County, New Mexico"
88122,Kenna,NM,33.84,-103.77,Roosevelt,"Roosevelt County, New Mexico"
88123,Lingo,NM,33.78,-103.11,Roosevelt,"Roosevelt County, New Mexico"
88124,Melrose,NM,34.42,-103.62,Curry,"Curry County, New Mexico"
88125,Milnesand,NM,33.64,-103.33,Roosevelt,"Roosevelt County, New Mexico"
88126,Pep,NM,33.83,-103.33,Roosevelt,"Roosevelt County, New Mexico"
88130,Portales,NM,34.18,-103.34,Roosevelt,"Roosevelt County, New Mexico"
88132,Rogers,NM,33.98,-103.23,Roosevelt,"Roosevelt County, New Mexico"
88133,Saint Vrain,NM,34.41,-103.48,Curry,"Curry County, New Mexico"
88134,Taiban,NM,34.44,-104,De Baca,"De Baca County, New Mexico"
88135,Texico,NM,34.38,-103.05,Curry,"Curry County, New Mexico"
88136,Yeso,NM,34.43,-104.6,De Baca,"De Baca County, New Mexico"
88201,Roswell,NM,33.37,-104.52,Chaves,"Chaves County, New Mexico"
88202,Roswell,NM,33.37,-104.52,Chaves,"Chaves County, New Mexico"
88203,Roswell,NM,33.33,-104.52,Chaves,"Chaves County, New Mexico"
88210,Artesia,NM,32.84,-104.43,Eddy,"Eddy County, New Mexico"
88211,Artesia,NM,32.84,-104.43,Eddy,"Eddy County, New Mexico"
88213,Caprock,NM,33.39,-103.71,Lea,"Lea County, New Mexico"
88220,Carlsbad,NM,32.4,-104.23,Eddy,"Eddy County, New Mexico"
88221,Carlsbad,NM,32.4,-104.23,Eddy,"Eddy County, New Mexico"
88230,Dexter,NM,33.19,-104.36,Chaves,"Chaves County, New Mexico"
88231,Eunice,NM,32.44,-103.19,Lea,"Lea County, New Mexico"
88232,Hagerman,NM,33.11,-104.32,Chaves,"Chaves County, New Mexico"
88240,Hobbs,NM,32.73,-103.16,Lea,"Lea County, New Mexico"
88241,Hobbs,NM,32.73,-103.16,Lea,"Lea County, New Mexico"
88242,Hobbs,NM,32.73,-103.16,Lea,"Lea County, New Mexico"
88244,Hobbs,NM,32.73,-103.16,Lea,"Lea County, New Mexico"
88250,Hope,NM,32.81,-104.73,Eddy,"Eddy County, New Mexico"
88252,Jal,NM,32.11,-103.18,Lea,"Lea County, New Mexico"
88253,Lake Arthur,NM,32.99,-104.36,Chaves,"Chaves County, New Mexico"
88254,Lakewood,NM,32.61,-104.35,Eddy,"Eddy County, New Mexico"
88255,Loco Hills,NM,32.81,-103.97,Eddy,"Eddy County, New Mexico"
88256,Loving,NM,32.28,-104.09,Eddy,"Eddy County, New Mexico"
88260,Lovington,NM,32.94,-103.35,Lea,"Lea County, New Mexico"
88262,Mcdonald,NM,33.07,-103.21,Lea,"Lea County, New Mexico"
88263,Malaga,NM,32.22,-104.07,Eddy,"Eddy County, New Mexico"
88264,Maljamar,NM,32.85,-103.76,Lea,"Lea County, New Mexico"
88265,Monument,NM,32.62,-103.26,Lea,"Lea County, New Mexico"
88267,Tatum,NM,33.25,-103.31,Lea,"Lea County, New Mexico"
88268,Whites City,NM,32.17,-104.37,Eddy,"Eddy County, New Mexico"
88301,Carrizozo,NM,33.64,-105.88,Lincoln,"Lincoln County, New Mexico"
88310,Alamogordo,NM,32.88,-105.95,Otero,"Otero County, New Mexico"
88311,Alamogordo,NM,32.88,-105.95,Otero,"Otero County, New Mexico"
88312,Alto,NM,33.39,-105.68,Lincoln,"Lincoln County, New Mexico"
88314,Bent,NM,33.15,-105.88,Otero,"Otero County, New Mexico"
88316,Capitan,NM,33.54,-105.59,Lincoln,"Lincoln County, New Mexico"
88317,Cloudcroft,NM,32.95,-105.73,Otero,"Otero County, New Mexico"
88318,Corona,NM,34.24,-105.59,Lincoln,"Lincoln County, New Mexico"
88321,Encino,NM,34.65,-105.45,Torrance,"Torrance County, New Mexico"
88323,Fort Stanton,NM,33.49,-105.52,Lincoln,"Lincoln County, New Mexico"
88324,Glencoe,NM,33.4,-105.44,Lincoln,"Lincoln County, New Mexico"
88325,High Rolls Mountain Park,NM,32.97,-105.79,Otero,"Otero County, New Mexico"
88330,Holloman Air Force Base,NM,32.83,-106.11,Otero,"Otero County, New Mexico"
88336,Hondo,NM,33.38,-105.27,Lincoln,"Lincoln County, New Mexico"
88337,La Luz,NM,32.97,-105.93,Otero,"Otero County, New Mexico"
88338,Lincoln,NM,33.49,-105.38,Lincoln,"Lincoln County, New Mexico"
88339,Mayhill,NM,32.88,-105.47,Otero,"Otero County, New Mexico"
88340,Mescalero,NM,33.15,-105.79,Otero,"Otero County, New Mexico"
88341,Nogal,NM,33.55,-105.7,Lincoln,"Lincoln County, New Mexico"
88342,Orogrande,NM,32.37,-106.08,Otero,"Otero County, New Mexico"
88343,Picacho,NM,33.35,-105.14,Lincoln,"Lincoln County, New Mexico"
88344,Pinon,NM,32.61,-105.39,Chaves,"Chaves County, New Mexico"
88345,Ruidoso,NM,33.36,-105.64,Lincoln,"Lincoln County, New Mexico"
88346,Ruidoso Downs,NM,33.33,-105.6,Lincoln,"Lincoln County, New Mexico"
88347,Sacramento,NM,32.79,-105.56,Otero,"Otero County, New Mexico"
88348,San Patricio,NM,33.4,-105.32,Lincoln,"Lincoln County, New Mexico"
88349,Sunspot,NM,32.8,-105.78,Otero,"Otero County, New Mexico"
88350,Timberon,NM,32.63,-105.69,Otero,"Otero County, New Mexico"
88351,Tinnie,NM,33.27,-105.13,Lincoln,"Lincoln County, New Mexico"
88352,Tularosa,NM,33.07,-106.02,Otero,"Otero County, New Mexico"
88353,Vaughn,NM,34.6,-105.21,Guadalupe,"Guadalupe County, New Mexico"
88354,Weed,NM,32.8,-105.51,Otero,"Otero County, New Mexico"
88355,Ruidoso,NM,33.36,-105.64,Lincoln,"Lincoln County, New Mexico"
88401,Tucumcari,NM,35.16,-103.72,Quay,"Quay County, New Mexico"
88410,Amistad,NM,35.91,-103.15,Union,"Union County, New Mexico"
88411,Bard,NM,35.12,-103.3,Quay,"Quay County, New Mexico"
88414,Capulin,NM,36.74,-103.99,Union,"Union County, New Mexico"
88415,Clayton,NM,36.45,-103.17,Union,"Union County, New Mexico"
88416,Conchas Dam,NM,35.34,-103.98,San Miguel,"San Miguel County, New Mexico"
88417,Cuervo,NM,35.03,-104.4,Guadalupe,"Guadalupe County, New Mexico"
88418,Des Moines,NM,36.76,-103.83,Union,"Union County, New Mexico"
88419,Folsom,NM,36.84,-103.91,Union,"Union County, New Mexico"
88421,Garita,NM,35.35,-104.48,San Miguel,"San Miguel County, New Mexico"
88422,Gladstone,NM,36.3,-103.97,Union,"Union County, New Mexico"
88424,Grenville,NM,36.59,-103.61,Union,"Union County, New Mexico"
88426,Logan,NM,35.36,-103.44,Quay,"Quay County, New Mexico"
88427,Mcalister,NM,34.74,-103.66,Quay,"Quay County, New Mexico"
88430,Nara Visa,NM,35.6,-103.09,Quay,"Quay County, New Mexico"
88431,Newkirk,NM,35.06,-104.26,San Miguel,"San Miguel County, New Mexico"
88433,Quay,NM,34.93,-103.76,Quay,"Quay County, New Mexico"
88434,San Jon,NM,35.11,-103.32,Quay,"Quay County, New Mexico"
88435,Santa Rosa,NM,34.94,-104.67,Guadalupe,"Guadalupe County, New Mexico"
88436,Sedan,NM,36.14,-103.13,Union,"Union County, New Mexico"
88439,Trementina,NM,35.47,-104.52,San Miguel,"San Miguel County, New Mexico"
88510,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88511,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88512,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88513,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88514,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88515,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88516,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88517,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88518,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88519,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88520,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88521,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88523,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88524,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88525,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88526,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88527,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88528,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88529,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88530,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88531,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88532,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88533,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88534,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88535,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88536,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88538,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88539,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88540,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88541,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88542,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88543,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88544,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88545,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88546,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88547,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88548,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88549,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88550,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88553,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88554,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88555,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88556,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88557,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88558,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88559,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88560,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88561,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88562,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88563,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88565,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88566,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88567,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88568,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88569,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88570,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88571,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88572,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88573,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88574,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88575,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88576,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88577,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88578,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88579,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88580,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88581,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88582,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88583,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88584,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88585,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88586,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88587,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88588,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88589,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88590,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88595,El Paso,TX,31.84,-106.43,El Paso,"El Paso County, Texas"
88901,The Lakes,NV,36.14,-115.28,Clark,"Clark County, Nevada"
88905,The Lakes,NV,36.14,-115.28,Clark,"Clark County, Nevada"
89001,Alamo,NV,37.27,-115.2,Lincoln,"Lincoln County, Nevada"
89002,Henderson,NV,36,-114.96,Clark,"Clark County, Nevada"
89003,Beatty,NV,37.09,-116.79,Nye,"Nye County, Nevada"
89004,Blue Diamond,NV,36.03,-115.41,Clark,"Clark County, Nevada"
89005,Boulder City,NV,35.91,-114.8,Clark,"Clark County, Nevada"
89006,Boulder City,NV,35.96,-114.83,Clark,"Clark County, Nevada"
89007,Bunkerville,NV,36.72,-114.14,Clark,"Clark County, Nevada"
89008,Caliente,NV,37.32,-114.53,Lincoln,"Lincoln County, Nevada"
89009,Henderson,NV,36.05,-114.96,Clark,"Clark County, Nevada"
89010,Dyer,NV,37.68,-117.93,Esmeralda,"Esmeralda County, Nevada"
89011,Henderson,NV,36.09,-114.9,Clark,"Clark County, Nevada"
89012,Henderson,NV,36,-115.04,Clark,"Clark County, Nevada"
89013,Goldfield,NV,37.53,-117.51,Esmeralda,"Esmeralda County, Nevada"
89014,Henderson,NV,36.05,-115.05,Clark,"Clark County, Nevada"
89015,Henderson,NV,36.01,-114.95,Clark,"Clark County, Nevada"
89016,Henderson,NV,36.09,-114.94,Clark,"Clark County, Nevada"
89017,Hiko,NV,37.72,-115.33,Lincoln,"Lincoln County, Nevada"
89018,Indian Springs,NV,36.51,-115.64,Clark,"Clark County, Nevada"
89019,Jean,NV,35.75,-115.53,Clark,"Clark County, Nevada"
89020,Amargosa Valley,NV,36.53,-116.47,Nye,"Nye County, Nevada"
89021,Logandale,NV,36.64,-114.46,Clark,"Clark County, Nevada"
89022,Manhattan,NV,38.53,-117.04,Nye,"Nye County, Nevada"
89023,Mercury,NV,36.66,-115.99,Nye,"Nye County, Nevada"
89024,Mesquite,NV,36.77,-113.99,Clark,"Clark County, Nevada"
89025,Moapa,NV,36.63,-114.62,Clark,"Clark County, Nevada"
89026,Jean,NV,35.77,-115.32,Clark,"Clark County, Nevada"
89027,Mesquite,NV,36.78,-114.14,Clark,"Clark County, Nevada"
89028,Laughlin,NV,35.15,-114.62,Clark,"Clark County, Nevada"
89029,Laughlin,NV,35.1,-114.71,Clark,"Clark County, Nevada"
89030,North Las Vegas,NV,36.21,-115.12,Clark,"Clark County, Nevada"
89031,North Las Vegas,NV,36.27,-115.13,Clark,"Clark County, Nevada"
89032,North Las Vegas,NV,36.22,-115.16,Clark,"Clark County, Nevada"
89033,North Las Vegas,NV,36.3,-115.14,Clark,"Clark County, Nevada"
89034,Mesquite,NV,36.81,-114.07,Clark,"Clark County, Nevada"
89036,North Las Vegas,NV,36.37,-114.88,Clark,"Clark County, Nevada"
89037,Coyote Springs,NV,36.54,-114.44,Clark,"Clark County, Nevada"
89039,Cal Nev Ari,NV,35.24,-114.87,Clark,"Clark County, Nevada"
89040,Overton,NV,36.39,-114.37,Clark,"Clark County, Nevada"
89041,Pahrump,NV,36.25,-116.01,Nye,"Nye County, Nevada"
89042,Panaca,NV,37.68,-114.29,Lincoln,"Lincoln County, Nevada"
89043,Pioche,NV,38.1,-114.38,Lincoln,"Lincoln County, Nevada"
89044,Henderson,NV,35.88,-115.04,Clark,"Clark County, Nevada"
89045,Round Mountain,NV,38.79,-117.11,Nye,"Nye County, Nevada"
89046,Searchlight,NV,35.49,-114.89,Clark,"Clark County, Nevada"
89047,Silverpeak,NV,37.76,-117.65,Esmeralda,"Esmeralda County, Nevada"
89048,Pahrump,NV,36.36,-116.15,Nye,"Nye County, Nevada"
89049,Tonopah,NV,38.35,-116.61,Nye,"Nye County, Nevada"
89052,Henderson,NV,35.98,-115.11,Clark,"Clark County, Nevada"
89053,Henderson,NV,35.98,-115.06,Clark,"Clark County, Nevada"
89054,Sloan,NV,35.93,-115.22,Clark,"Clark County, Nevada"
89060,Pahrump,NV,36.29,-116.09,Nye,"Nye County, Nevada"
89061,Pahrump,NV,36.08,-115.92,Nye,"Nye County, Nevada"
89067,Coyote Springs,NV,36.54,-114.44,Lincoln,"Lincoln County, Nevada"
89070,Indian Springs,NV,36.57,-115.66,Clark,"Clark County, Nevada"
89074,Henderson,NV,36.03,-115.07,Clark,"Clark County, Nevada"
89077,Henderson,NV,36,-115.11,Clark,"Clark County, Nevada"
89081,North Las Vegas,NV,36.25,-115.08,Clark,"Clark County, Nevada"
89084,North Las Vegas,NV,36.3,-115.15,Clark,"Clark County, Nevada"
89085,North Las Vegas,NV,36.31,-115.2,Clark,"Clark County, Nevada"
89086,North Las Vegas,NV,36.28,-115.13,Clark,"Clark County, Nevada"
89087,North Las Vegas,NV,36.2,-115.12,Clark,"Clark County, Nevada"
89101,Las Vegas,NV,36.17,-115.12,Clark,"Clark County, Nevada"
89102,Las Vegas,NV,36.14,-115.18,Clark,"Clark County, Nevada"
89103,Las Vegas,NV,36.11,-115.21,Clark,"Clark County, Nevada"
89104,Las Vegas,NV,36.15,-115.11,Clark,"Clark County, Nevada"
89105,Las Vegas,NV,35.99,-115.09,Clark,"Clark County, Nevada"
89106,Las Vegas,NV,36.18,-115.17,Clark,"Clark County, Nevada"
89107,Las Vegas,NV,36.17,-115.2,Clark,"Clark County, Nevada"
89108,Las Vegas,NV,36.21,-115.21,Clark,"Clark County, Nevada"
89109,Las Vegas,NV,36.11,-115.12,Clark,"Clark County, Nevada"
89110,Las Vegas,NV,36.17,-115.05,Clark,"Clark County, Nevada"
89111,Las Vegas,NV,36.08,-115.14,Clark,"Clark County, Nevada"
89112,Las Vegas,NV,36.11,-115.01,Clark,"Clark County, Nevada"
89113,Las Vegas,NV,36.06,-115.27,Clark,"Clark County, Nevada"
89114,Las Vegas,NV,36.15,-115.15,Clark,"Clark County, Nevada"
89115,Las Vegas,NV,36.23,-115.05,Clark,"Clark County, Nevada"
89116,Las Vegas,NV,36.15,-115.11,Clark,"Clark County, Nevada"
89117,Las Vegas,NV,36.14,-115.27,Clark,"Clark County, Nevada"
89118,Las Vegas,NV,36.07,-115.21,Clark,"Clark County, Nevada"
89119,Las Vegas,NV,36.08,-115.14,Clark,"Clark County, Nevada"
89120,Las Vegas,NV,36.07,-115.08,Clark,"Clark County, Nevada"
89121,Las Vegas,NV,36.12,-115.08,Clark,"Clark County, Nevada"
89122,Las Vegas,NV,36.1,-115.02,Clark,"Clark County, Nevada"
89123,Las Vegas,NV,36,-115.14,Clark,"Clark County, Nevada"
89124,Las Vegas,NV,36.16,-115.43,Clark,"Clark County, Nevada"
89125,Las Vegas,NV,36.17,-115.12,Clark,"Clark County, Nevada"
89126,Las Vegas,NV,36.14,-115.2,Clark,"Clark County, Nevada"
89127,Las Vegas,NV,36.18,-115.16,Clark,"Clark County, Nevada"
89128,Las Vegas,NV,36.19,-115.26,Clark,"Clark County, Nevada"
89129,Las Vegas,NV,36.23,-115.29,Clark,"Clark County, Nevada"
89130,Las Vegas,NV,36.24,-115.23,Clark,"Clark County, Nevada"
89131,Las Vegas,NV,36.3,-115.24,Clark,"Clark County, Nevada"
89132,Las Vegas,NV,36.08,-115.14,Clark,"Clark County, Nevada"
89133,Las Vegas,NV,36.2,-115.25,Clark,"Clark County, Nevada"
89134,Las Vegas,NV,36.19,-115.31,Clark,"Clark County, Nevada"
89135,Las Vegas,NV,36.09,-115.38,Clark,"Clark County, Nevada"
89136,Las Vegas,NV,36.27,-115.22,Clark,"Clark County, Nevada"
89137,Las Vegas,NV,36.18,-115.31,Clark,"Clark County, Nevada"
89138,Las Vegas,NV,36.18,-115.38,Clark,"Clark County, Nevada"
89139,Las Vegas,NV,36.03,-115.21,Clark,"Clark County, Nevada"
89140,Las Vegas,NV,35.99,-115.09,Clark,"Clark County, Nevada"
89141,Las Vegas,NV,35.97,-115.21,Clark,"Clark County, Nevada"
89142,Las Vegas,NV,36.14,-115.03,Clark,"Clark County, Nevada"
89143,Las Vegas,NV,36.31,-115.29,Clark,"Clark County, Nevada"
89144,Las Vegas,NV,36.17,-115.31,Clark,"Clark County, Nevada"
89145,Las Vegas,NV,36.16,-115.28,Clark,"Clark County, Nevada"
89146,Las Vegas,NV,36.14,-115.22,Clark,"Clark County, Nevada"
89147,Las Vegas,NV,36.11,-115.27,Clark,"Clark County, Nevada"
89148,Las Vegas,NV,36.06,-115.31,Clark,"Clark County, Nevada"
89149,Las Vegas,NV,36.28,-115.28,Clark,"Clark County, Nevada"
89150,Las Vegas,NV,36.12,-115.21,Clark,"Clark County, Nevada"
89151,Las Vegas,NV,36.14,-115.22,Clark,"Clark County, Nevada"
89152,Las Vegas,NV,36.17,-115.2,Clark,"Clark County, Nevada"
89153,Las Vegas,NV,36.15,-115.2,Clark,"Clark County, Nevada"
89154,Las Vegas,NV,36.08,-115.14,Clark,"Clark County, Nevada"
89155,Las Vegas,NV,36.17,-115.12,Clark,"Clark County, Nevada"
89156,Las Vegas,NV,36.22,-115.03,Clark,"Clark County, Nevada"
89157,Las Vegas,NV,36.18,-115.14,Clark,"Clark County, Nevada"
89158,Las Vegas,NV,36.2,-115.22,Clark,"Clark County, Nevada"
89159,Las Vegas,NV,36.07,-115.14,Clark,"Clark County, Nevada"
89160,Las Vegas,NV,36.12,-115.09,Clark,"Clark County, Nevada"
89161,Las Vegas,NV,35.99,-115.4,Clark,"Clark County, Nevada"
89162,Las Vegas,NV,36.18,-115.14,Clark,"Clark County, Nevada"
89163,The Lakes,NV,36.17,-115.13,Clark,"Clark County, Nevada"
89164,Las Vegas,NV,36.12,-115.28,Clark,"Clark County, Nevada"
89165,Las Vegas,NV,35.99,-115.09,Clark,"Clark County, Nevada"
89166,Las Vegas,NV,36.32,-115.35,Clark,"Clark County, Nevada"
89169,Las Vegas,NV,36.12,-115.13,Clark,"Clark County, Nevada"
89170,Las Vegas,NV,36.08,-115.14,Clark,"Clark County, Nevada"
89173,Las Vegas,NV,36.11,-115.22,Clark,"Clark County, Nevada"
89177,Las Vegas,NV,36.08,-115.14,Clark,"Clark County, Nevada"
89178,Las Vegas,NV,35.9,-115.33,Clark,"Clark County, Nevada"
89179,Las Vegas,NV,35.99,-115.25,Clark,"Clark County, Nevada"
89180,Las Vegas,NV,36.15,-115.11,Clark,"Clark County, Nevada"
89183,Las Vegas,NV,35.99,-115.15,Clark,"Clark County, Nevada"
89185,Las Vegas,NV,36.15,-115.11,Clark,"Clark County, Nevada"
89191,Nellis Afb,NV,36.24,-114.96,Clark,"Clark County, Nevada"
89193,Las Vegas,NV,36.08,-115.14,Clark,"Clark County, Nevada"
89195,Las Vegas,NV,36.2,-115.22,Clark,"Clark County, Nevada"
89199,Las Vegas,NV,36.15,-115.1,Clark,"Clark County, Nevada"
89301,Ely,NV,39.42,-115,White Pine,"White Pine County, Nevada"
89310,Austin,NV,39.54,-117.19,Lander,"Lander County, Nevada"
89311,Baker,NV,38.9,-114.2,White Pine,"White Pine County, Nevada"
89314,Duckwater,NV,38.86,-115.73,Nye,"Nye County, Nevada"
89315,Ely,NV,39.26,-114.86,White Pine,"White Pine County, Nevada"
89316,Eureka,NV,39.82,-116.19,Eureka,"Eureka County, Nevada"
89317,Lund,NV,38.98,-114.94,White Pine,"White Pine County, Nevada"
89318,Mc Gill,NV,39.49,-114.75,White Pine,"White Pine County, Nevada"
89319,Ruth,NV,39.27,-114.99,White Pine,"White Pine County, Nevada"
89402,Crystal Bay,NV,39.28,-119.95,Washoe,"Washoe County, Nevada"
89403,Dayton,NV,39.26,-119.48,Lyon,"Lyon County, Nevada"
89404,Denio,NV,41.75,-118.66,Humboldt,"Humboldt County, Nevada"
89405,Empire,NV,40.5,-119.5,Washoe,"Washoe County, Nevada"
89406,Fallon,NV,39.5,-118.29,Churchill,"Churchill County, Nevada"
89407,Fallon,NV,39.46,-118.78,Churchill,"Churchill County, Nevada"
89408,Fernley,NV,39.66,-119.06,Lyon,"Lyon County, Nevada"
89409,Gabbs,NV,38.8,-117.68,Nye,"Nye County, Nevada"
89410,Gardnerville,NV,38.75,-119.61,Douglas,"Douglas County, Nevada"
89411,Genoa,NV,39,-119.84,Douglas,"Douglas County, Nevada"
89412,Gerlach,NV,40.86,-119.32,Washoe,"Washoe County, Nevada"
89413,Glenbrook,NV,39.05,-119.92,Douglas,"Douglas County, Nevada"
89414,Golconda,NV,40.93,-117.33,Humboldt,"Humboldt County, Nevada"
89415,Hawthorne,NV,38.65,-118.83,Mineral,"Mineral County, Nevada"
89418,Imlay,NV,40.59,-118.06,Pershing,"Pershing County, Nevada"
89419,Lovelock,NV,40.32,-118.2,Pershing,"Pershing County, Nevada"
89420,Luning,NV,38.47,-118.3,Mineral,"Mineral County, Nevada"
89421,Mc Dermitt,NV,41.87,-117.97,Humboldt,"Humboldt County, Nevada"
89422,Mina,NV,38.19,-118.18,Mineral,"Mineral County, Nevada"
89423,Minden,NV,39.01,-119.75,Douglas,"Douglas County, Nevada"
89424,Nixon,NV,39.86,-119.44,Washoe,"Washoe County, Nevada"
89425,Orovada,NV,41.63,-118,Humboldt,"Humboldt County, Nevada"
89426,Paradise Valley,NV,41.38,-117.36,Humboldt,"Humboldt County, Nevada"
89427,Schurz,NV,38.92,-118.71,Mineral,"Mineral County, Nevada"
89428,Silver City,NV,39.25,-119.63,Lyon,"Lyon County, Nevada"
89429,Silver Springs,NV,39.37,-119.26,Lyon,"Lyon County, Nevada"
89430,Smith,NV,38.8,-119.32,Lyon,"Lyon County, Nevada"
